#{"t_start": 1765735433.490263, "env_id": "None"}
r,l,t
197.112411,148,1.38048
2119.640736,1001,5.680686
2268.933242,1001,10.269986
2463.039965,1001,14.653848
2402.850384,1001,19.6857
1980.996058,1001,23.99773
2094.643902,1001,28.643226
1907.86692,1001,33.06398
2220.354338,1001,37.430812
1790.310848,1001,42.529359
2000.257199,1001,46.932973
1782.162326,1001,51.500117
2177.089737,1001,55.81844
2323.92569,1001,60.954661
1925.519488,1001,65.28924
1754.953133,1001,69.768028
2022.515143,1001,74.132352
1907.688033,1001,79.275806
2032.141741,1001,83.640368
1785.348413,1001,88.004682
1945.254069,1001,92.617038
2422.829981,1001,98.020829
2216.221942,1001,102.430721
2422.756757,1001,106.809898
1968.228445,1001,111.133206
1775.335077,1001,116.236604
2156.042008,1001,120.637685
2389.408075,1001,124.902701
1968.428746,1001,129.296659
1900.392691,1001,134.348541
2084.863413,1001,138.668594
1995.889405,1001,142.956837
1906.89477,1001,147.195604
2198.622321,1001,152.166353
2012.547075,1001,156.410492
1831.318755,1001,160.657818
1776.148234,1001,164.907706
2377.554329,1001,169.883702
2067.695001,1001,174.124539
2386.628899,1001,178.3794
1114.474039,635,181.19474
960.935976,518,183.508494
2095.889588,1001,188.493197
2107.326541,1001,192.734581
2307.320927,1001,197.002493
2420.806331,1001,201.439931
2074.464894,1001,206.406625
2289.639889,1001,210.644409
1966.476499,1001,214.926139
1978.222144,1001,219.17867
1984.426385,1001,224.157602
2032.558309,1001,228.434084
1925.288631,1001,232.678285
2099.634538,1001,236.983068
2033.302265,1001,242.147916
2218.380271,1001,246.393692
2030.754769,1001,250.65339
1772.807686,1001,254.897781
2255.102205,1001,259.885701
1143.680984,629,262.644505
2135.864018,1001,266.898845
2200.780032,1001,271.142798
2114.09415,1001,275.39505
2228.010784,1001,280.378477
1792.010881,1001,284.623785
1221.850963,697,287.650042
2326.687873,1001,291.877858
2346.257134,1001,296.853767
2186.493058,1001,301.096677
2351.909409,1001,305.33317
2055.60268,1001,309.590652
2123.210638,1001,314.566586
2286.62147,1001,318.825873
1838.168966,1001,323.062159
1119.440855,640,325.84624
2023.721219,1001,330.137634
2102.926286,1001,335.115759
645.855716,323,336.609661
2099.182072,1001,340.858485
1841.360293,1001,345.103279
1943.942174,1001,349.370235
2132.580672,1001,354.348099
2076.374242,1001,358.857914
2142.503073,1001,363.133453
1880.244084,1001,367.380685
2294.121541,1001,372.348701
2251.430263,1001,376.600884
2226.618857,1001,380.855845
1938.524966,1001,385.105589
2265.575362,1001,390.08461
2163.148445,1001,394.371464
2254.216965,1001,398.614564
2279.704902,1001,402.860497
2329.474718,1001,407.860111
2376.906492,1001,412.098292
2346.735266,1001,416.34008
1982.38538,1001,420.781238
2186.085139,1001,425.769453
1768.860909,1001,430.059035
1862.791151,1001,434.310777
1954.649142,1001,438.579415
2356.681554,1001,443.549508
2367.187625,1001,447.794724
1797.341747,1001,452.051852
2226.330559,1001,456.353868
2358.988039,1001,461.340366
2013.208697,1001,465.595839
1871.39717,1001,469.930544
2052.359547,1001,474.388221
2035.301645,1001,479.384335
2311.338585,1001,483.710488
2036.426868,1001,487.968914
2104.079312,1001,492.315818
1800.623536,1001,497.365665
1791.467978,1001,501.625686
1820.465483,1001,505.933967
1900.206814,1001,510.190714
2421.316898,1001,515.186441
592.209167,274,516.483432
1911.902298,1001,520.777441
2046.084759,1001,525.032123
1982.446769,1001,529.304893
547.164215,261,530.549253
191.738542,131,531.259598
2243.287273,1001,536.230247
1870.06588,1001,540.495671
2403.867652,1001,544.749551
1984.514286,1001,549.006487
2205.530859,1001,553.986706
2435.260326,1001,558.255895
2000.320299,1001,562.499401
2066.601992,1001,566.748189
2085.825633,1001,571.735282
2410.692152,1001,575.981401
1817.635517,1001,580.230404
2380.467625,1001,584.543327
1978.995359,1001,589.554089
1022.998156,555,591.992466
2346.336809,1001,596.233881
2408.249414,1001,600.473228
506.82642,226,601.57257
116.814614,107,602.184186
1759.741214,1001,607.164348
2094.613401,1001,611.411247
2034.920946,1001,615.661293
2340.012051,1001,619.917982
2104.228093,1001,624.893002
1948.487021,1001,629.157532
2166.485375,1001,633.399817
1913.259367,1001,637.650302
553.333446,252,638.855233
2251.039802,1001,643.832107
2125.125534,1001,648.137304
2428.490367,1001,652.370537
2128.481143,1001,656.911331
2149.90083,1001,661.9762
2232.839092,1001,666.215469
2044.653364,1001,670.465723
2077.745504,1001,674.755618
2156.83636,1001,679.022256
2020.720129,1001,684.003257
2110.805312,1001,688.283781
1822.310994,1001,692.531727
1851.505341,1001,696.778673
2043.24168,1001,701.767379
2106.065274,1001,706.014949
2105.339048,1001,710.308945
1997.292881,1001,714.626914
2093.19621,1001,719.823366
2393.718027,1001,724.432889
2141.832794,1001,729.02448
2302.045019,1001,733.339983
1996.616259,1001,738.375251
2107.396002,1001,742.631049
574.778516,258,743.857692
2358.685253,1001,748.098896
577.244552,267,749.360995
2092.746117,1001,754.327303
1960.202586,1001,758.565305
2151.503091,1001,762.824577
1975.418859,1001,767.320237
611.481484,312,769.005302
616.311281,298,770.590833
131.95688,120,771.347335
101.80158,88,771.957804
804.663585,634,776.132795
1933.128506,1001,780.982147
2013.629448,1001,785.865667
2082.374741,1001,790.80573
2299.414143,1001,796.54372
1868.302587,1001,801.507758
1785.531837,1001,806.352218
2289.522885,1001,811.182018
1856.662921,1001,816.841092
1758.928083,1001,821.534116
1929.371179,1001,825.819773
2117.260901,1001,830.119205
1790.320502,1001,835.16011
