#{"t_start": 1765464929.424012, "env_id": "None"}
r,l,t
0.317983,16,41.322898
0.317983,16,41.550467
0.317983,16,41.779627
0.317983,16,42.004808
0.317983,16,42.225765
0.317983,16,42.445156
0.317983,16,42.659484
0.317983,16,42.872644
0.317983,16,43.084888
0.317983,16,43.295953
0.317983,16,43.509293
0.317983,16,43.722737
0.317983,16,43.928945
0.317983,16,44.138656
0.317983,16,44.357658
0.317983,16,44.574603
0.317983,16,44.791093
0.317983,16,45.007368
0.317983,16,45.216608
0.317983,16,45.420392
0.317983,16,45.622802
0.317983,16,45.825648
0.317983,16,46.02986
0.317983,16,46.244249
0.317983,16,46.456388
0.317983,16,46.675156
0.317983,16,46.893992
0.317983,16,47.1085
0.317983,16,47.324581
0.317983,16,47.54227
0.317983,16,47.758525
0.317983,16,47.970143
0.317983,16,48.191475
0.317983,16,48.407478
0.317983,16,48.623279
0.317983,16,48.836666
0.317983,16,49.055242
0.317983,16,49.267699
0.317983,16,49.479474
0.317983,16,49.695928
0.317983,16,49.908674
0.317983,16,50.117752
0.317983,16,50.336377
0.317983,16,50.560746
0.317983,16,50.777352
0.317983,16,50.987994
0.317983,16,51.198657
0.317983,16,51.401609
0.317983,16,51.60577
0.317983,16,51.81765
0.317983,16,52.028697
0.317983,16,52.230468
0.317983,16,52.432932
0.317983,16,52.636464
0.317983,16,52.839003
0.317983,16,53.042604
0.317983,16,53.245776
0.317983,16,53.448269
0.317983,16,53.653394
0.317983,16,53.865741
0.317983,16,54.078431
0.317983,16,54.328146
0.317983,16,54.549394
0.317983,16,54.77153
0.317983,16,54.990485
0.317983,16,55.208123
0.317983,16,56.3909
0.317983,16,56.617327
0.317983,16,56.831832
0.317983,16,57.050981
0.317983,16,57.273776
0.317983,16,57.499865
0.317983,16,57.716831
0.317983,16,57.940992
0.317983,16,58.163017
0.317983,16,58.381524
0.317983,16,58.604534
0.317983,16,58.823215
0.317983,16,59.042337
0.317983,16,59.257874
0.317983,16,59.478062
0.317983,16,59.695942
0.317983,16,59.911696
0.317983,16,60.130813
0.317983,16,60.345533
0.317983,16,60.553228
0.317983,16,60.775635
0.317983,16,60.99721
0.317983,16,61.219306
0.317983,16,61.436991
0.317983,16,61.653832
0.317983,16,61.866053
0.317983,16,62.078272
0.317983,16,62.297335
0.317983,16,62.505799
0.317983,16,62.72064
0.317983,16,62.93242
0.317983,16,63.155226
0.317983,16,63.36869
0.317983,16,63.577198
0.317983,16,63.791209
0.317983,16,63.998181
0.317983,16,64.201929
0.317983,16,64.403756
0.317983,16,64.606995
0.317983,16,64.813371
0.317983,16,65.025978
0.317983,16,65.236762
0.317983,16,65.443837
0.317983,16,65.648779
0.317983,16,65.852163
0.317983,16,66.054362
0.317983,16,66.259923
0.317983,16,66.464106
0.317983,16,66.667911
0.317983,16,66.871283
0.317983,16,67.073786
0.317983,16,67.296073
0.317983,16,67.501778
0.317983,16,67.720143
0.317983,16,67.923592
0.317983,16,68.126719
0.317983,16,68.330477
0.317983,16,68.548709
0.317983,16,68.767694
0.317983,16,68.978436
0.317983,16,69.192734
0.317983,16,69.412681
0.317983,16,69.634231
0.317983,16,69.856257
0.317983,16,70.073934
0.317983,16,70.289143
0.317983,16,70.508844
0.317983,16,70.722456
0.317983,16,70.942307
0.317983,16,71.162546
0.317983,16,71.387336
0.317983,16,71.61261
0.317983,16,71.854095
0.317983,16,72.071698
0.317983,16,72.290124
0.317983,16,72.505932
0.317983,16,72.724787
0.317983,16,72.950193
0.317983,16,73.157
0.317983,16,73.365266
0.317983,16,73.579942
