#{"t_start": 1766072040.397755, "env_id": "None"}
r,l,t
12.540075,1001,4.868315
13.654777,1001,9.108405
13.663479,1001,13.326428
14.046661,1001,17.548964
12.458637,1001,22.60894
13.344519,1001,26.830442
12.699895,1001,31.045647
1.795099,188,31.978712
13.575964,1001,36.978816
13.633298,1001,41.243705
14.021988,1001,45.464709
2.034236,238,46.589712
-0.307141,82,47.089975
1.884168,217,48.135045
13.32247,1001,52.377256
13.885883,1001,57.412688
13.938678,1001,61.665775
11.906453,1001,65.891314
13.887025,1001,70.292171
12.567668,1001,75.576213
13.712401,1001,79.802411
13.965218,1001,84.009102
11.665178,1001,88.233079
13.554858,1001,93.267034
13.479433,1001,97.484138
13.640597,1001,101.703711
13.759506,1001,105.949801
2.031719,244,107.101083
13.918842,1001,112.096178
13.749787,1001,116.304779
13.885001,1001,120.513851
13.575888,1001,124.733645
13.142935,1001,129.757709
12.801023,1001,133.963591
13.691648,1001,138.245918
13.955439,1001,142.471926
13.027681,1001,147.523462
13.463786,1001,151.752104
14.118588,1001,155.982768
13.247097,1001,160.223473
13.731932,1001,165.246605
13.394855,1001,169.49071
13.012693,1001,173.722993
11.773338,1001,177.955309
12.726249,1001,182.980149
13.287959,1001,187.224313
12.837008,1001,191.624379
1.719708,226,192.940207
0.006504,48,193.300302
1.964148,247,194.471766
12.417668,1001,198.707572
13.870396,1001,203.742858
13.584394,1001,207.965452
13.492221,1001,212.184259
2.056319,230,213.276733
12.256596,1001,217.502551
13.993107,1001,222.508127
12.7699,1001,226.722338
11.716022,1001,230.965482
13.321083,1001,235.182798
13.561597,1001,240.197563
12.832886,1001,244.409789
12.051774,1001,248.629828
14.131289,1001,252.839297
13.387442,1001,257.881146
13.507621,1001,262.113144
13.665397,1001,266.333551
13.690049,1001,270.607161
13.464878,1001,275.709808
11.473823,1001,279.934666
1.657728,186,280.852937
1.991367,209,281.868172
14.023176,1001,286.087687
10.635355,1001,290.323674
13.060071,1001,295.380155
11.713877,1001,299.633156
1.700715,193,300.577969
13.096767,1001,304.8262
13.647567,1001,309.205347
2.54999,347,311.56239
13.345625,1001,315.762266
13.494049,1001,319.959342
12.984469,1001,324.148507
12.568933,1001,328.347993
12.788165,1001,333.364509
12.728736,1001,337.564139
12.202418,1001,341.760567
13.553474,1001,345.976101
13.549477,1001,350.952842
13.693813,1001,355.146381
12.116341,1001,359.345065
1.991955,536,361.695635
11.990824,1001,366.69195
2.307131,293,368.036533
0.060519,97,368.590602
12.44274,1001,372.784138
11.350708,1001,377.001975
13.947796,1001,381.203382
13.757848,1001,386.170515
13.82438,1001,390.362043
12.914515,1001,394.605721
13.568303,1001,398.830892
13.879461,1001,403.836733
13.976815,1001,408.04357
2.351568,283,409.350979
0.269775,149,410.119319
13.585683,1001,414.308837
14.036427,1001,418.518405
13.799097,1001,423.505955
13.686382,1001,427.715008
13.056694,1001,431.905617
13.917434,1001,436.10383
13.445206,1001,441.112239
13.043707,1001,445.302521
14.073594,1001,449.507543
1.987417,206,450.50389
14.150158,1001,454.676315
12.538639,1001,459.655535
13.711809,1001,463.845922
13.980693,1001,468.057483
14.107071,1001,472.241933
1.768986,198,473.98613
11.972714,1001,478.196864
13.970223,1001,482.396809
12.896759,1001,486.60388
12.956757,1001,490.812312
11.210059,1001,495.786087
12.776574,1001,499.976249
13.510165,1001,504.194163
14.062603,1001,508.390553
12.096683,1001,513.360063
1.88168,205,514.363117
13.420099,1001,518.553863
13.923826,1001,522.761205
13.14608,1001,526.969463
12.966248,1001,531.931597
12.658105,1001,536.150724
1.788258,214,537.177909
3.430335,464,539.213043
2.278415,255,540.406801
12.886792,1001,544.597173
2.050178,221,546.438231
13.524139,1001,550.643874
13.824805,1001,554.849213
13.034503,1001,559.043962
12.231531,1001,563.271515
13.63576,1001,568.250476
12.984247,1001,572.440771
13.749132,1001,576.634723
13.917741,1001,580.845752
12.892551,1001,585.81964
14.041924,1001,590.01503
12.296025,1001,594.230968
1.7741,201,595.204313
13.699452,1001,599.409014
13.890351,1001,604.376038
13.539826,1001,608.600795
13.591827,1001,612.807829
13.786371,1001,617.018325
14.131117,1001,622.043082
11.76417,1001,626.255347
13.287085,1001,630.470242
12.092694,1001,634.658454
13.724361,1001,639.647879
13.140303,1001,643.841327
13.830159,1001,648.03255
2.249764,263,649.261271
13.774043,1001,653.474588
12.245145,1001,658.464189
13.380268,1001,662.66514
11.698085,1001,666.89441
13.985722,1001,671.083274
13.731384,1001,676.066898
13.236181,1001,680.266823
12.007059,1001,684.462319
1.903172,216,685.494988
2.719812,346,687.048399
0.294226,73,687.503134
1.180667,332,688.997734
13.366527,1001,694.055916
13.605927,1001,698.259476
12.247895,1001,702.463733
12.362481,1001,706.65407
12.162687,1001,711.674501
12.126449,1001,715.869166
2.038721,236,716.983901
2.000166,224,718.048695
13.451842,1001,722.252954
13.699595,1001,726.449718
13.569872,1001,731.500705
13.973918,1001,735.69324
2.216831,274,736.964825
13.984568,1001,741.173462
13.254151,1001,746.261206
13.204293,1001,750.487159
12.228143,1001,754.695535
6.116976,812,758.128616
12.902873,1001,762.333146
1.916409,202,764.178558
1.767172,195,765.126981
13.057438,1001,769.332543
13.889788,1001,773.512194
13.099132,1001,777.71455
12.405572,1001,782.757229
13.883466,1001,786.942369
13.006614,1001,791.142075
13.254275,1001,795.332636
13.708231,1001,800.377367
13.167989,1001,804.579335
12.159409,1001,808.780968
13.263438,1001,812.981945
12.240136,1001,818.072166
1.855083,198,819.029035
13.28516,1001,823.224422
12.023231,1001,827.415828
12.793981,1001,831.623536
1.891249,204,832.605549
13.893761,1001,837.673885
12.892499,1001,841.883966
13.996394,1001,846.073097
2.199537,243,847.22889
13.424652,1001,851.42722
13.662264,1001,856.42953
0.493461,274,857.693339
0.251312,67,858.127097
-0.054721,98,858.694592
0.167776,56,859.082342
12.18831,1001,863.271282
12.647104,1001,867.484479
1.844798,203,868.466146
13.137755,1001,873.509088
11.247989,1001,877.6842
1.814297,203,878.665375
11.703556,1001,882.873034
13.012983,1001,887.076655
13.799275,1001,892.102226
13.829341,1001,896.293322
13.851355,1001,900.491968
12.095863,1001,904.682112
13.56206,1001,909.771222
13.895484,1001,913.966653
12.444886,1001,918.16738
13.230406,1001,922.374753
12.392206,1001,926.563727
13.745379,1001,931.583908
13.887411,1001,935.775274
13.685499,1001,939.966712
13.89367,1001,944.161521
1.733858,190,945.919358
12.40441,1001,950.106915
13.481047,1001,954.29406
2.043756,224,955.362249
12.935709,1001,959.551766
12.993636,1001,964.637987
13.547239,1001,968.831977
13.214148,1001,973.032071
13.261546,1001,977.292081
13.44603,1001,982.372965
13.732602,1001,986.569508
13.791436,1001,990.768959
13.045287,1001,994.956729
13.607914,1001,999.969102
13.716662,1001,1004.167115
14.073702,1001,1008.358481
13.223379,1001,1012.575144
13.915017,1001,1016.782496
2.027306,248,1018.77525
13.679396,1001,1022.974452
12.749218,1001,1027.157321
13.065752,1001,1031.360156
1.990052,218,1032.397489
12.058882,1001,1037.514004
13.277802,1001,1041.713831
14.043355,1001,1045.921444
12.539368,1001,1050.113225
13.702938,1001,1055.212535
13.01824,1001,1059.429193
1.89741,210,1060.445695
13.337969,1001,1064.634401
2.1698,213,1065.665324
1.38747,410,1067.475366
12.89592,1001,1071.667445
2.161674,229,1073.573699
13.862223,1001,1077.770531
12.814892,1001,1081.989704
1.732034,204,1082.972461
12.784455,1001,1087.180037
12.596474,1001,1092.232859
12.991585,1001,1096.431454
8.611906,931,1100.362774
0.144754,53,1100.740776
12.927974,1001,1104.931937
13.527442,1001,1110.004817
13.318658,1001,1114.218939
13.333025,1001,1118.416172
2.036905,233,1119.517167
13.767378,1001,1123.720974
2.065228,211,1124.733071
13.018741,1001,1129.896447
12.10905,1001,1134.363403
13.064829,1001,1138.552065
13.446238,1001,1142.761607
13.678457,1001,1147.822196
13.847595,1001,1152.026531
1.691727,182,1152.924529
12.248762,1001,1157.12429
1.9053,193,1158.063314
13.718609,1001,1162.260731
12.070893,1001,1167.351671
2.232859,266,1168.59206
1.483469,277,1169.86692
13.090227,1001,1174.07407
2.379804,303,1175.457064
1.781515,223,1176.520024
2.218892,251,1177.696862
1.902383,201,1178.671175
1.908352,222,1179.733929
0.117394,197,1180.685849
0.819899,140,1181.426521
13.951048,1001,1186.44302
2.47323,291,1187.776688
12.780193,1001,1191.975833
12.807016,1001,1196.201068
13.206178,1001,1200.426275
1.815782,203,1202.235836
13.510095,1001,1206.426243
13.612494,1001,1210.61865
12.148458,1001,1214.832523
13.963954,1001,1219.953019
13.085288,1001,1224.154214
11.32503,1001,1228.363002
11.535873,1001,1232.582398
13.37259,1001,1236.792833
11.828281,1001,1241.886494
12.576691,1001,1246.080099
13.707038,1001,1250.265211
13.707823,1001,1254.86648
13.194224,1001,1259.86724
13.383805,1001,1264.052997
13.279077,1001,1268.264197
12.377702,1001,1272.481147
2.409659,285,1274.68202
1.795286,323,1276.146275
13.881937,1001,1280.353566
13.900505,1001,1284.557826
13.999661,1001,1288.784252
1.954313,219,1289.83513
2.377993,309,1291.248025
0.183488,52,1291.621949
-0.00692,157,1293.271487
12.903634,1001,1297.478103
12.940531,1001,1301.683842
10.445612,1001,1305.884081
2.250741,252,1307.071804
2.815432,406,1308.876979
13.14732,1001,1313.891789
1.886905,202,1314.869551
13.193381,1001,1319.075133
12.371547,1001,1323.289792
13.823123,1001,1327.493393
13.387913,1001,1332.500962
13.816697,1001,1336.710232
1.804806,202,1337.687997
13.380958,1001,1341.892469
2.205482,283,1343.205731
0.04757,52,1343.577493
12.807085,1001,1348.685005
2.265184,309,1350.09153
2.538425,299,1351.462959
13.734886,1001,1355.661907
11.225176,1001,1359.864663
12.357337,1001,1364.06901
13.652702,1001,1369.178908
1.785353,209,1370.188662
12.447393,1001,1374.391652
