#{"t_start": 1765673115.6117172, "env_id": "None"}
r,l,t
907.668421,1001,916.695047
56.005777,49,917.062825
1987.808698,1001,921.258781
71.798724,54,921.63858
83.316103,60,922.277025
1294.022057,1001,927.368529
1815.175669,1001,931.576379
2006.890064,1001,935.755904
1342.914525,1001,939.994267
1334.599185,1001,944.989801
83.181636,56,945.388021
85.18088,55,945.778944
1763.609766,1001,949.97963
1344.193061,819,953.43808
1621.743162,1001,957.633717
1916.912483,1001,962.617538
59.655054,45,963.016939
1854.981796,1001,967.766157
93.342607,64,968.191176
1915.393017,1001,972.376444
936.71047,1001,976.573615
1815.098284,1001,981.562515
679.925142,396,983.327504
109.477286,71,983.779737
93.099221,62,984.197794
2113.554232,1001,988.384507
2052.000154,1001,992.583659
1086.899826,1001,996.766064
1239.976658,1001,1001.758345
2031.971156,1001,1005.953871
1782.277991,1001,1010.156485
674.18678,680,1013.047119
1444.104368,1001,1018.035438
621.946435,388,1019.764014
2019.239539,1001,1023.950699
60.428521,55,1024.340355
1850.904104,1001,1028.527489
188.30369,137,1029.247273
950.08051,508,1031.464259
889.29402,727,1034.554069
1676.285841,1001,1039.5644
979.787583,479,1041.658366
2099.39319,1001,1045.859609
2033.910604,1001,1050.037729
1822.136826,1001,1055.043419
1414.357828,1001,1059.229876
1786.621986,1001,1063.432476
1705.429711,1001,1067.634765
1254.100883,1001,1072.647867
1950.138868,1001,1076.84415
1585.171643,1001,1081.029657
1952.260885,1001,1085.226655
1599.670282,1001,1090.216463
1841.81367,1001,1094.399634
1698.901363,1001,1098.598916
1741.323676,1001,1102.786787
72.813097,55,1103.176474
1446.902292,1001,1108.176716
1924.875058,1001,1112.378039
70.167374,49,1112.743247
1918.529573,1001,1117.28634
583.786419,324,1118.834505
1563.708813,1001,1123.032832
1948.099571,1001,1128.034661
1868.721189,1001,1132.232955
1326.05593,1001,1136.426051
1889.863906,1001,1140.641396
109.470456,87,1141.1582
303.728815,163,1141.993936
1756.987203,1001,1146.996969
1743.944266,1001,1151.203696
2074.263403,1001,1155.405023
91.20143,52,1155.781385
81.956111,51,1156.155497
1778.950611,1001,1160.350719
1798.579303,1001,1165.349085
1918.591075,1001,1169.548951
68.257397,55,1169.935484
169.755209,163,1170.754578
87.404867,56,1171.148539
90.894075,67,1171.587372
213.305875,172,1172.449878
1830.924229,1001,1176.645065
216.702542,199,1177.615526
1584.238037,1001,1182.621324
73.760013,58,1183.028037
73.488163,53,1183.411781
141.888867,82,1183.908165
994.676895,1001,1188.108902
1682.247897,1001,1192.301633
2147.803734,1001,1196.493301
1643.333965,1001,1201.500534
604.80422,729,1204.602948
1612.583566,1001,1208.797703
1892.115167,1001,1212.995358
1887.643313,1001,1217.209563
2093.489915,1001,1222.214531
1486.753646,1001,1226.426191
1878.332768,1001,1230.60741
81.949367,56,1231.00101
107.959528,68,1231.442679
63.842001,48,1231.801469
1775.502832,1001,1236.022556
102.755375,71,1237.283216
79.818972,55,1237.679463
1333.7346,1001,1241.881421
2125.215981,1001,1246.074832
1305.873007,1001,1250.269453
2041.5881,1001,1254.46291
1656.775467,1001,1259.466909
1984.270236,1001,1263.65698
1810.319845,1001,1267.85274
1891.229715,1001,1272.036851
2054.081041,1001,1277.050611
2043.360249,1001,1281.241305
89.059115,57,1281.642625
111.915821,75,1282.112481
1957.751363,1001,1286.306173
1896.076202,1001,1290.489783
1415.863032,780,1294.595104
1699.323061,1001,1298.77702
90.13692,84,1299.283939
2025.940327,1001,1303.474009
2035.975105,1001,1307.668941
1999.82439,1001,1312.654767
1908.707785,1001,1316.85168
1842.636573,1001,1321.038071
2119.442302,1001,1325.242226
2058.020482,1001,1330.240638
2070.908041,1001,1334.430747
2008.919865,1001,1338.627546
2022.891198,1001,1342.822369
2122.022711,1001,1347.805176
1434.038718,1001,1352.005608
1955.514759,1001,1356.208025
1737.832688,1001,1360.404616
1967.184212,1001,1365.400153
2113.923612,1001,1369.609914
231.042156,257,1370.811885
810.951129,549,1373.194634
1871.422772,1001,1377.379666
2096.77982,1001,1382.387161
1961.561232,1001,1386.574923
2021.849866,1001,1390.771516
2164.66285,1001,1394.957559
1624.004693,1001,1399.952545
72.996614,58,1400.352606
90.657836,74,1400.82189
2056.209536,1001,1405.009488
1885.233216,1001,1409.202792
65.876008,52,1409.579905
2082.752295,1001,1413.765717
1902.352036,1001,1418.794063
99.153307,73,1419.259452
1959.956011,1001,1423.467454
2017.46792,1001,1427.654924
1947.487591,1001,1432.12277
2166.378827,1001,1437.134346
1799.178861,1001,1441.338164
2032.775181,1001,1445.527344
1995.76845,1001,1449.732943
1628.624851,907,1453.542145
61.007316,46,1453.892096
1959.120408,1001,1458.896711
83.775004,52,1459.279955
1786.417445,1001,1463.466842
1936.959353,1001,1467.670057
2068.843626,1001,1471.854955
2090.777054,1001,1476.873735
108.841147,77,1477.349564
2029.201054,1001,1481.553937
2168.848278,1001,1485.755099
2061.620194,1001,1489.9608
2017.609526,1001,1494.948129
67.710639,49,1495.31292
2118.179775,1001,1499.505855
1997.90201,1001,1503.711757
2148.459458,1001,1507.904698
1909.805461,1001,1512.898677
68.782882,47,1513.258612
2087.789894,1001,1517.48377
1713.166951,1001,1521.669264
2098.202625,1001,1525.871575
2189.599698,1001,1530.869969
401.84709,254,1532.065293
63.134854,41,1532.396367
102.460568,70,1532.848124
1777.535593,1001,1537.043483
1964.87467,1001,1541.246274
530.070047,499,1543.418844
101.081866,77,1543.896349
87.416625,67,1544.338219
1682.646628,1001,1549.358482
1637.429885,1001,1553.553557
108.411314,67,1553.992631
1866.214788,1001,1558.224634
70.521008,50,1558.59471
1912.528392,1001,1562.788135
1814.745117,1001,1567.80534
2003.003192,1001,1572.006446
2020.906899,1001,1576.213381
1890.416696,1001,1580.410767
1921.321735,1001,1585.436292
1646.516052,1001,1589.631492
690.831849,466,1591.682063
54.879235,38,1592.006386
1463.420931,755,1595.218342
2044.414641,1001,1599.42634
1927.062796,1001,1604.436689
2073.799067,1001,1608.637012
83.887873,58,1609.036976
61.643048,42,1609.373618
1900.924028,1001,1613.561739
2067.674402,1001,1617.770553
2161.377018,1001,1622.779015
1871.507564,1001,1626.983407
1910.479259,1001,1631.176911
2027.730347,1001,1635.375362
1992.881408,1001,1640.390442
1833.858311,1001,1644.596025
2139.856799,1001,1648.781177
1943.824175,1001,1652.984392
1946.311774,1001,1657.996823
1979.754674,1001,1662.196775
1826.382305,1001,1666.391283
2001.038329,1001,1670.592278
2126.053532,1001,1675.603604
1944.670884,1001,1679.795369
1878.345949,1001,1683.991809
2182.059471,1001,1688.18911
101.771538,62,1688.605391
70.275277,51,1688.980472
86.06496,52,1689.357531
111.158398,75,1689.827798
1777.785561,1001,1694.837928
2118.834069,1001,1699.020859
2099.038596,1001,1703.220027
2185.760895,1001,1707.409377
2124.297697,1001,1712.413883
2009.237963,1001,1716.634838
1869.068401,1001,1720.840418
954.810776,535,1723.15792
1809.878871,1001,1728.158974
2076.031458,1001,1732.34647
1941.412054,1001,1736.538108
1622.560354,777,1739.820023
1908.504587,1001,1744.02126
1944.436246,1001,1748.995602
2017.917523,1001,1753.212002
2143.613193,1001,1757.396386
2066.651795,1001,1761.593833
2195.456723,1001,1766.594851
2018.077089,1001,1770.783229
2240.287339,1001,1774.976496
2146.408981,1001,1779.173543
2050.746176,1001,1784.16024
2085.008628,1001,1788.366188
2042.938969,1001,1792.550463
104.21421,73,1793.012339
1991.821356,1001,1797.19972
78.301189,55,1797.587261
2129.710974,1001,1802.586156
2032.027403,1001,1806.793682
2185.715462,1001,1810.970723
2113.665549,1001,1815.182161
65.055111,53,1815.565026
1980.133314,1001,1820.5796
1999.503157,1001,1824.769232
1915.928067,1001,1828.975472
2253.302398,1001,1833.163166
69.000939,57,1833.563694
1913.234603,1001,1838.543296
1594.612008,1001,1842.744069
2169.375851,1001,1846.941293
2231.839818,1001,1851.142593
2176.163354,1001,1856.13254
1902.557202,1001,1860.331976
2054.869056,1001,1864.513256
2130.255667,1001,1868.709695
1705.299566,1001,1873.721891
49.642786,51,1874.09633
2292.84069,1001,1878.294125
2173.832673,1001,1882.505355
2104.860378,1001,1886.689676
1949.751684,1001,1891.699966
2148.788999,1001,1895.893917
2131.344221,1001,1900.086648
2026.314821,1001,1904.271412
1985.448617,1001,1909.271293
118.790242,78,1909.750636
57.345361,40,1910.078363
86.545853,62,1910.493915
2286.240918,1001,1914.695204
2229.43614,1001,1918.892753
59.206645,48,1919.250923
2060.552856,1001,1923.445775
86.684697,76,1923.918901
2129.795595,1001,1928.919629
2202.136426,1001,1933.120749
1584.87107,842,1936.664538
254.388855,195,1937.617948
2098.399123,1001,1941.819933
2034.02278,1001,1946.820548
2131.916437,1001,1951.023223
2273.7094,1001,1955.229812
2154.921304,1001,1959.431404
2182.053647,1001,1964.436475
1989.100139,1001,1968.645293
87.599295,55,1969.033982
2040.49635,1001,1973.231783
2042.000835,1001,1977.429414
60.585836,43,1977.770834
2084.363487,1001,1982.768228
1777.299855,1001,1986.974885
61.568764,54,1987.356664
2154.823031,1001,1991.551466
2234.410248,1001,1995.766144
2226.792899,1001,2000.772205
1222.333302,1001,2004.978993
2029.342306,1001,2009.169911
1947.190945,1001,2013.370833
2206.514011,1001,2018.421193
2097.971349,1001,2022.643188
2300.597364,1001,2026.860883
2159.414029,1001,2031.065301
106.738962,75,2031.536987
2149.066511,1001,2036.5689
2192.073003,1001,2040.762735
2273.67518,1001,2044.967159
137.963672,104,2045.553204
85.003282,71,2046.010561
1981.310616,1001,2050.207711
2151.816795,1001,2055.215392
1579.228346,1001,2059.431139
2337.545982,1001,2063.619184
77.126495,59,2064.02665
2151.001086,1001,2068.237234
103.984723,63,2068.660498
2035.28098,1001,2073.932818
2102.482435,1001,2078.142923
2246.055645,1001,2082.344062
2242.51555,1001,2086.567543
70.853115,48,2086.927559
2288.168104,1001,2091.929285
2026.659577,1001,2096.140092
2243.480358,1001,2100.339991
2241.563962,1001,2104.549733
2150.866633,1001,2109.54446
2274.004391,1001,2113.761264
2312.059702,1001,2117.96306
2280.978472,1001,2122.173042
2198.678559,1001,2127.184937
2237.517079,1001,2131.412065
2255.312819,1001,2135.605555
2231.462032,1001,2139.809603
2034.217451,1001,2144.003444
712.693776,534,2147.154941
2287.067419,1001,2151.369888
2239.265353,1001,2155.584313
2261.99592,1001,2159.791478
2160.756955,1001,2164.816082
2014.69498,1001,2169.018138
2188.660231,1001,2173.226278
2249.598355,1001,2177.427191
2071.586786,1001,2182.436925
2134.377953,1001,2186.639863
1538.243705,1001,2190.849552
2135.998701,1001,2195.043696
2110.920437,1001,2200.062845
2171.668444,1001,2204.263137
2078.575978,1001,2208.476725
551.064918,489,2210.607333
76.115511,61,2211.019779
97.297038,67,2211.459337
1463.420721,761,2214.706511
207.414549,156,2215.501416
2258.438963,1001,2220.521237
2234.900819,1001,2224.724248
1746.841333,864,2228.374033
50.96022,39,2228.69758
2222.272429,1001,2232.901536
2160.186191,1001,2237.915435
2323.041293,1001,2242.13024
1908.863675,1001,2246.323281
2265.864048,1001,2250.527311
2241.714063,1001,2255.537652
2239.047629,1001,2259.749714
2185.822666,1001,2263.940728
2221.756569,1001,2268.156131
2182.148271,1001,2273.16257
94.261095,74,2273.628959
2230.236127,1001,2277.835135
2259.771403,1001,2282.050212
2268.335621,1001,2286.254882
2263.928723,1001,2291.264627
2234.143783,1001,2295.46906
2116.701767,1001,2299.695887
2320.412955,1001,2303.906105
2237.581753,1001,2308.92258
2327.572003,1001,2313.40417
2316.0932,1001,2317.608675
1843.050107,850,2321.199828
81.762947,83,2321.705454
2193.979837,1001,2326.704148
55.525267,54,2327.090319
2294.067217,1001,2331.297613
2119.731155,1001,2335.527903
2194.916572,1001,2339.711158
2243.606961,1001,2343.923187
2283.591566,1001,2348.933077
2216.765429,1001,2353.136344
2364.089822,1001,2357.331677
1918.914142,951,2361.329152
2342.181302,1001,2366.323877
2202.090928,1001,2370.525597
2182.214407,1001,2374.723949
2254.944506,1001,2378.92408
2346.850386,1001,2383.919274
2271.666,1001,2388.136386
2140.79503,1001,2392.322894
88.336371,68,2392.765523
136.67272,104,2393.350115
59.961171,43,2393.696152
2382.387225,1001,2397.900265
2340.345096,1001,2402.898475
2324.733637,1001,2407.106183
2223.61822,1001,2411.298156
2267.854866,1001,2415.518522
2209.83536,1001,2420.527493
2163.372992,1001,2424.733503
2093.667744,1001,2428.926723
2344.755918,1001,2433.130801
2253.56118,1001,2438.143711
2284.549802,1001,2442.35475
2394.215958,1001,2446.552563
2344.207815,1001,2450.77796
2397.134993,1001,2455.77711
2458.511157,1001,2459.975829
2238.308493,1001,2464.167284
2460.84897,1001,2468.369605
2327.679776,1001,2473.375965
2261.762774,1001,2477.595487
2325.703483,1001,2481.792467
2304.100045,1001,2485.993448
2211.169222,1001,2490.995197
2376.237889,1001,2495.208553
2342.318852,1001,2499.416837
2174.022194,1001,2503.619278
2263.149231,1001,2508.622576
2169.166161,1001,2512.830675
149.936771,98,2513.388392
2259.005288,1001,2517.582458
2349.407797,1001,2521.788334
94.882997,66,2522.222035
2269.234171,1001,2527.225988
2234.385292,1001,2531.427619
2338.116304,1001,2535.619443
2374.842173,1001,2539.827483
2389.246862,1001,2544.841147
2375.027355,1001,2549.060086
2251.116984,1001,2553.271267
2415.568912,1001,2557.476475
2276.333741,1001,2562.47893
99.680364,73,2562.941893
67.438831,46,2563.299749
2430.200703,1001,2567.515487
2372.187292,1001,2571.720567
2305.382625,1001,2575.924747
2196.626496,1001,2580.933363
2290.166329,1001,2585.128162
2353.024136,1001,2589.324091
2349.454397,1001,2593.528295
2406.723478,1001,2598.531855
2218.732171,1001,2602.72992
2345.475615,1001,2606.946031
2379.641289,1001,2611.135558
2400.702188,1001,2616.139098
2288.060225,1001,2620.327576
2089.463091,1001,2624.5332
2404.232802,1001,2628.730328
2416.572875,1001,2632.952353
2370.633959,1001,2637.966546
2309.423742,1001,2642.169287
111.278603,63,2642.59403
2405.31847,1001,2646.791409
2329.381153,1001,2650.987429
2421.199972,1001,2656.337969
2367.351484,1001,2660.549109
2292.201853,1001,2664.755217
2334.550535,1001,2668.943589
2416.832224,1001,2673.97236
2424.276541,1001,2678.164063
90.879512,63,2678.588752
2371.662124,1001,2682.79885
2412.600212,1001,2687.011327
2377.575629,1001,2692.009819
2352.513163,1001,2696.224147
2378.09952,1001,2700.418082
2390.121387,1001,2704.622995
2371.654936,1001,2709.626468
2293.307175,1001,2713.840549
2371.16109,1001,2718.024144
2338.66772,1001,2722.224625
2366.343368,1001,2727.226048
2435.435539,1001,2731.433702
2312.828739,1001,2735.635486
2389.687403,1001,2739.84315
2369.287682,1001,2744.860099
2414.665566,1001,2749.072393
2462.452289,1001,2753.26324
2149.029777,1001,2757.463473
2440.486445,1001,2762.475881
2391.821587,1001,2766.691651
136.37257,96,2767.24697
77.839199,55,2767.639938
2211.167679,1001,2771.838558
2420.980925,1001,2776.038475
2402.575277,1001,2781.032255
123.549466,76,2781.503767
2236.888137,1001,2785.705566
2437.362955,1001,2789.924551
2118.430954,1001,2794.12933
2449.217718,1001,2799.163976
2311.101165,1001,2803.361234
2419.945401,1001,2807.562593
2211.433756,1001,2811.760662
2463.622559,1001,2816.781662
2433.289278,1001,2820.966324
2381.76288,1001,2825.183758
2429.00022,1001,2829.376238
2427.891767,1001,2834.374494
2381.608339,1001,2838.574006
2404.159547,1001,2842.85569
2433.229601,1001,2847.07745
2458.468195,1001,2852.235553
2437.513527,1001,2856.67487
2362.845706,1001,2860.897516
2348.419611,1001,2865.093901
2411.063717,1001,2870.111428
148.819835,86,2870.630258
2412.247058,1001,2874.868723
2415.413387,1001,2879.073605
2377.41236,1001,2883.289762
2447.24701,1001,2888.311316
2423.208807,1001,2892.515
2459.123177,1001,2896.725552
2477.704031,1001,2900.920273
2396.032176,1001,2905.936151
2398.73968,1001,2910.131046
2381.484664,1001,2914.344299
2389.726417,1001,2918.532371
2408.28963,1001,2922.738612
2467.045861,1001,2927.760883
2454.66153,1001,2931.979898
2440.441532,1001,2936.182953
2393.058667,1001,2940.380111
2392.629134,1001,2945.379816
2422.419301,1001,2949.581456
2452.375787,1001,2953.784708
2430.198098,1001,2957.987901
2431.165141,1001,2963.000521
2486.142715,1001,2967.201076
2462.086839,1001,2971.400778
2455.090979,1001,2975.608654
227.756682,164,2976.432187
2487.326723,1001,2981.448552
2466.946557,1001,2985.668351
2452.898768,1001,2989.880217
2483.695867,1001,2994.084124
2477.698618,1001,2999.086135
2498.202313,1001,3003.292464
2437.634553,1001,3007.484184
2449.328371,1001,3011.719928
191.194815,141,3012.457679
2444.491119,1001,3017.485666
2468.100194,1001,3021.681947
2481.515556,1001,3025.895563
2442.494352,1001,3030.088985
2474.906493,1001,3035.112935
2508.730984,1001,3039.308495
2423.658699,1001,3043.516789
2384.878638,1001,3047.713123
2355.742756,1001,3052.722913
2467.005428,1001,3056.924122
2480.514162,1001,3061.132403
2476.445377,1001,3065.321492
2475.263867,1001,3070.345972
2453.896811,1001,3074.5332
2422.511388,1001,3078.752144
2426.31755,1001,3082.948742
2426.463819,1001,3087.969155
2482.872277,1001,3092.166753
2462.189449,1001,3096.386828
2433.897847,1001,3100.577804
2398.201378,1001,3105.603022
2479.614959,1001,3109.801051
2517.629899,1001,3114.017208
2426.33549,1001,3118.221615
2452.860094,1001,3123.238677
2448.097185,1001,3127.432654
2471.199604,1001,3131.645637
2496.521695,1001,3135.845941
2451.260904,1001,3140.844744
101.717737,70,3141.295419
2376.51046,1001,3145.505416
194.178936,154,3146.296568
90.428452,59,3146.703375
82.841801,61,3147.118343
131.2371,90,3147.650109
2422.416163,1001,3151.851287
2391.790766,1001,3156.071488
2453.455455,1001,3161.081984
2475.641548,1001,3165.298794
2465.248417,1001,3169.498238
2481.715415,1001,3173.715137
2429.94576,1001,3178.723536
2505.721223,1001,3182.936062
2424.266712,1001,3187.133755
73.777584,57,3187.535514
61.202442,45,3187.88209
2419.046738,1001,3192.086992
2498.538581,1001,3197.079511
2456.810837,1001,3201.292748
2506.01129,1001,3205.496808
2483.566217,1001,3209.709192
2465.110524,1001,3214.688944
2492.890042,1001,3218.902013
2487.806062,1001,3223.099079
1906.906781,1001,3227.309956
2461.416369,1001,3232.306508
2493.378442,1001,3236.523011
2434.286176,1001,3240.719479
2490.089408,1001,3244.93229
2471.529242,1001,3249.943158
2395.300033,1001,3254.156279
2429.091676,1001,3258.346468
2497.339624,1001,3262.558725
2484.938795,1001,3267.555421
2463.445918,1001,3271.757017
2513.766834,1001,3275.954936
2513.038869,1001,3280.173154
2506.624884,1001,3284.377227
