#{"t_start": 1766006665.4186852, "env_id": "None"}
r,l,t
-0.12937,20,162.615251
-0.15048,18,163.001954
-0.092486,21,163.416922
-0.0785,22,163.821391
-0.084383,23,164.246683
-0.115415,21,164.672804
-0.012986,29,165.152034
-0.129845,20,165.565717
-0.218502,18,165.968758
-0.113748,18,166.385174
-0.094966,19,166.795829
-0.111243,18,167.198316
-0.041568,22,167.611257
-0.126134,18,168.003513
-0.146069,19,168.391502
-0.118642,20,168.778543
-0.135962,19,169.159374
-0.126667,21,169.55435
0.800898,368,172.213861
-0.125614,21,172.641428
-0.101066,21,173.077633
-0.094069,22,173.509731
-0.097678,20,173.897054
-0.073899,21,174.288622
-0.101632,21,174.683588
-0.09578,22,175.087634
-0.043933,23,175.499682
0.057023,107,176.409255
-0.086127,20,176.807214
-0.060733,23,177.208771
-0.122165,19,177.585033
-0.14009,19,177.959601
-0.096473,20,178.339575
-0.17565,18,178.709757
-0.051155,21,179.093129
-0.104679,20,179.472023
-0.1604,18,179.83884
-0.104687,20,180.217866
-0.129517,19,180.591995
-0.100556,20,180.972871
-0.075411,24,181.378565
-0.130975,20,181.756906
-0.156615,19,182.134128
-0.153554,19,182.510072
-0.123998,19,182.886903
-0.069808,22,183.28312
-0.127069,19,183.657543
-0.111219,20,184.041702
-0.053285,22,184.470798
-0.07547,22,184.869354
-0.120339,19,185.254692
-0.073429,21,185.655488
-0.114189,20,186.053562
-0.107886,20,186.438957
-0.042521,25,186.858289
-0.113861,18,187.236721
-0.130469,19,187.617044
-0.106297,21,188.009678
-0.062343,23,188.432888
-0.085985,20,188.817687
-0.102443,20,189.203218
-0.084689,22,189.60187
-0.154257,18,189.974933
-0.062847,23,190.37968
-0.132123,20,190.777561
-0.071714,22,191.20106
-0.053023,24,191.610228
-0.082241,22,192.003141
-0.096046,54,192.58612
-0.092639,19,192.987722
0.050132,166,194.289238
-0.040135,25,194.701504
-0.080479,23,195.101979
-0.116397,20,195.478708
0.231692,155,196.689733
-0.07461,22,197.105293
-0.123231,20,197.500604
-0.063735,23,197.912986
-0.08034,22,198.320112
-0.115258,20,198.714979
-0.03286,72,199.432412
-0.144994,20,199.828995
-0.104763,19,200.219439
-0.082138,22,200.626522
-0.078802,21,201.027608
0.116327,126,202.092685
-0.106503,22,202.504072
-0.069963,23,202.917689
-0.112637,20,203.311609
-0.107041,21,203.709771
-0.096055,22,204.116095
-0.125856,20,204.508095
0.613639,338,206.88642
-0.117217,21,207.289893
-0.084164,22,207.698482
-0.030741,26,208.13313
-0.103263,20,208.53761
-0.062913,26,208.979859
-0.103984,22,209.397854
-0.148671,19,209.794887
-0.111421,20,210.188069
-0.06831,23,210.608508
-0.050592,23,211.018934
-0.101791,22,211.427018
-0.12008,20,211.821874
-0.135341,18,212.20296
-0.090965,20,212.59607
-0.061769,22,212.998079
-0.058577,24,213.415134
-0.119525,19,213.80541
-0.094489,19,214.198477
-0.115189,20,215.7099
-0.14241,19,216.110567
0.130473,140,217.237104
-0.116161,19,217.619121
-0.083264,21,218.01477
-0.078148,23,218.422828
-0.143635,18,218.799057
-0.119349,21,219.198714
-0.080086,21,219.603649
-0.090378,21,220.007404
-0.073972,73,220.712831
-0.071234,21,221.114149
-0.131549,21,221.508424
-0.107539,21,221.901915
-0.113147,20,222.288951
-0.153673,18,222.663385
-0.154027,17,223.035493
-0.083273,21,223.431026
-0.106931,19,223.814475
-0.102075,21,224.208897
-0.113513,21,224.605066
-0.178136,18,224.980371
-0.081694,21,225.376307
-0.072495,24,225.791204
-0.135983,21,226.188661
-0.110636,19,226.570926
-0.100031,81,227.342271
-0.148135,22,227.744377
-0.142554,18,228.12114
-0.070779,24,228.534982
-0.081393,22,228.933385
-0.134567,19,229.316715
-0.080515,22,229.717668
-0.122315,20,230.10955
0.057488,117,231.0745
-0.156709,19,231.460798
-0.114379,19,231.841784
-0.080484,21,232.238308
-0.115966,19,232.616567
-0.080376,22,233.016909
-0.062791,21,233.416962
0.453759,239,235.138637
-0.110836,20,235.534515
-0.063281,21,235.929018
-0.125397,19,236.311633
-0.100522,20,236.69917
-0.075356,23,237.11057
-0.099058,22,237.511496
-0.077474,81,238.261472
-0.101764,21,238.660985
-0.117645,24,239.075454
-0.083803,23,239.483035
-0.096878,20,239.873733
-0.102247,21,240.268667
-0.093656,21,240.660724
-0.106428,20,241.051117
-0.080101,21,241.444418
-0.107469,20,241.844448
-0.096549,20,242.229316
-0.133037,20,242.617109
0.110786,156,243.819233
-0.106012,21,244.217275
-0.117412,19,244.600446
-0.114235,21,244.994571
-0.098433,20,245.383907
-0.039963,23,245.794017
-0.093283,21,246.188003
-0.060816,21,246.597837
-0.112344,18,246.98706
-0.057523,22,247.406555
-0.095658,23,247.83018
-0.079887,20,248.244162
-0.111462,21,248.675683
-0.077568,21,249.089251
-0.073824,21,249.49849
-0.123098,19,249.897926
-0.103366,20,250.304298
-0.093273,22,250.723793
-0.094065,19,251.122528
-0.151257,19,251.530567
-0.102659,21,251.942052
-0.127156,19,252.34379
-0.098704,21,252.761371
-0.077268,25,253.197567
-0.051367,21,253.612376
0.321893,299,255.645566
-0.153429,19,256.019238
-0.141228,20,256.397254
-0.118828,20,256.775492
-0.085921,22,257.166403
-0.133502,20,257.547369
-0.073396,24,257.950235
-0.112628,21,258.33912
-0.126944,20,258.714649
-0.085312,21,259.098931
-0.122386,18,259.463215
-0.10552,20,259.839857
-0.085533,21,260.226665
-0.080335,21,260.60964
-0.049235,22,260.998394
-0.073432,23,261.394527
-0.152987,18,261.760414
-0.119158,20,262.141471
0.298049,220,263.725655
-0.105248,20,264.140091
-0.131343,18,264.511429
0.166255,236,266.23943
-0.089127,21,266.631585
-0.079059,23,267.027648
-0.139999,18,267.397388
-0.118873,20,267.788624
-0.07124,23,268.200184
-0.06986,23,268.630496
-0.074185,23,269.037886
-0.098998,20,269.424872
-0.072587,21,269.820669
-0.143218,18,270.198209
-0.105524,19,270.571829
-0.083814,21,270.956484
-0.118593,20,271.338409
-0.090497,21,271.726377
-0.090701,22,272.1187
-0.092459,22,272.517873
-0.079949,21,272.930728
-0.116152,19,273.330667
-0.007951,77,274.084803
-0.11517,19,275.57709
-0.125819,18,275.944727
0.140379,152,277.141025
-0.089365,20,277.537987
-0.108376,20,277.931266
-0.074245,20,278.326421
0.203369,153,279.56711
-0.125087,20,279.951403
-0.099668,21,280.355117
-0.139333,19,280.761163
-0.127724,18,281.166074
-0.055526,26,281.60527
-0.12003,19,282.001937
-0.142253,18,282.391358
-0.071023,23,282.802819
-0.078931,20,283.196268
-0.130083,19,283.581723
-0.087883,22,283.985537
-0.111086,22,284.408153
-0.103829,21,284.82846
0.041247,76,285.532539
-0.139867,19,285.910944
-0.134512,21,286.299078
-0.105316,21,286.688329
-0.127797,19,287.066594
-0.073269,23,287.468412
-0.088892,25,287.880081
-0.095141,23,288.283936
-0.055481,22,288.678523
-0.162787,18,289.060638
-0.115693,19,289.450382
-0.010276,69,290.17731
-0.10517,19,290.583521
-0.052063,24,291.022844
-0.096777,20,291.435866
-0.128811,20,291.846562
-0.090854,20,292.255955
-0.089146,20,292.672632
-0.055342,26,293.134763
-0.126214,19,293.545801
-0.077444,21,293.966181
-0.122909,19,294.380189
-0.08847,21,294.782094
0.036519,86,295.622052
-0.086776,22,296.051363
-0.093483,22,296.479879
-0.1126,23,296.913603
-0.129375,21,297.334763
-0.080819,21,297.752702
-0.091212,22,298.177011
-0.116568,19,298.584237
-0.109113,20,299.001336
-0.081746,21,299.420959
-0.075951,21,299.840179
-0.088314,21,300.263938
-0.103102,22,300.694507
-0.06913,23,301.112941
-0.100759,22,301.544988
-0.12037,19,301.925821
-0.098058,21,302.351229
-0.06095,23,302.786304
-0.093001,20,303.200181
-0.085353,22,303.628553
-0.091992,21,304.032948
-0.077422,22,304.442437
-0.093451,20,304.838847
-0.100791,21,305.24556
-0.078411,22,305.652614
-0.101964,21,306.05495
0.211851,151,307.27329
-0.12339,20,307.671989
-0.119679,19,308.064223
-0.123333,21,308.466811
-0.072275,24,308.887975
-0.115337,19,309.278208
0.168072,152,310.520765
-0.093924,21,310.927223
-0.166064,19,311.321597
-0.097097,24,311.743379
-0.132036,22,312.159264
-0.116863,21,312.562509
-0.079395,24,312.987157
-0.110535,21,313.392983
-0.128667,19,313.78462
-0.068533,24,314.205532
0.391692,221,315.857916
-0.118242,19,316.252824
-0.087913,23,316.667987
-0.080847,21,317.070611
-0.124508,18,317.453898
-0.090422,20,317.849367
-0.096397,21,318.253183
-0.111976,19,318.644734
-0.122114,19,319.036798
-0.101906,21,319.441747
-0.12868,20,319.838896
-0.108446,20,320.23824
0.958779,439,323.247139
-0.091455,21,323.655807
-0.081537,24,324.086081
-0.076011,25,324.498478
-0.122757,19,324.879775
-0.084359,24,325.294041
-0.097559,19,325.676674
-0.098603,20,326.066988
-0.090994,21,326.459472
-0.08723,22,326.85998
-0.066727,27,327.293977
-0.050439,24,327.702961
-0.060503,21,328.097651
-0.119472,20,328.48702
-0.062999,21,328.879092
-0.076435,21,329.272077
-0.064942,23,329.674964
-0.094266,20,330.062508
-0.082252,22,330.460298
-0.117129,19,330.840741
-0.104063,19,331.222651
-0.041071,25,331.637565
-0.098358,22,332.037791
0.031733,150,333.20859
-0.142695,18,333.586455
-0.077696,21,333.979288
-0.067327,23,334.386886
-0.113342,21,334.780889
-0.131282,20,335.170441
-0.11377,19,335.554456
-0.067122,22,337.091096
-0.110969,23,337.523713
-0.113006,21,337.92204
-0.133382,21,338.338268
-0.108197,20,338.745823
-0.114612,19,339.146753
-0.074256,22,339.566156
-0.127561,19,339.964321
-0.094326,19,340.365016
-0.057644,22,340.782703
0.055821,125,341.849943
-0.115707,20,342.259008
-0.098399,19,342.658891
0.022734,75,343.413325
0.011885,68,344.125885
-0.121769,20,344.544248
-0.082527,21,344.9554
-0.090551,23,345.384674
-0.096182,24,345.815613
-0.103969,20,346.224674
-0.093632,20,346.628798
0.18435,200,348.19826
-0.109249,20,348.624291
-0.099913,21,349.054124
0.027792,73,349.769994
-0.111365,21,350.169053
-0.064596,24,350.58853
-0.12478,21,350.985756
-0.11111,20,351.386432
-0.064561,22,351.79093
-0.086032,20,352.183899
-0.116204,20,352.57954
-0.066024,25,353.003383
-0.109198,22,353.411972
-0.100255,22,353.817955
0.024481,87,354.616478
-0.052757,24,355.036969
-0.106813,19,355.42338
-0.071144,23,355.836822
-0.131097,20,356.229725
-0.108516,19,356.614791
-0.108291,20,357.008511
-0.088653,21,357.410015
-0.029717,27,357.847133
-0.090485,20,358.256254
-0.050335,25,358.688905
-0.05664,22,359.085655
0.030339,114,360.052985
-0.077131,21,360.448269
-0.117407,19,360.828578
-0.117404,20,361.223144
-0.10655,21,361.6318
-0.067851,23,362.046947
-0.071371,20,362.441669
-0.104546,21,362.848152
-0.051639,22,363.260155
-0.146654,19,363.656321
-0.067954,22,364.069064
-0.071784,22,364.476207
-0.072986,24,364.904707
-0.122747,19,365.297986
-0.11139,19,365.687454
1.282389,667,370.180969
-0.110759,21,370.593779
-0.106402,22,371.0121
-0.122546,19,371.423469
-0.157863,19,371.816339
-0.147601,20,372.212413
-0.088515,24,372.637006
-0.157182,17,373.017109
-0.123395,21,373.432175
-0.098387,22,373.847668
-0.118117,19,374.240018
-0.158322,20,374.63907
0.081102,216,376.27711
-0.090145,21,376.682235
-0.108249,21,377.086169
-0.102302,20,377.484674
-0.06948,22,377.914377
-0.079327,21,378.322025
-0.110619,20,378.718831
-0.111726,19,379.112114
-0.085808,22,379.519153
-0.050924,27,379.95882
-0.15732,18,380.355589
-0.122061,19,380.732628
-0.129281,20,381.119887
-0.143279,20,381.513969
-0.114571,21,381.899364
-0.087852,20,382.282222
-0.103551,21,382.691643
0.577032,333,385.045204
-0.093861,22,385.461394
-0.113032,21,385.865001
-0.102249,19,386.257695
-0.076567,21,386.660574
-0.098714,21,387.066831
-0.118749,21,387.479532
-0.095244,21,387.89001
-0.08647,21,388.303866
-0.090335,22,388.742739
-0.105916,131,389.81808
-0.080184,22,390.228735
-0.067166,21,390.650528
-0.117167,19,391.039196
-0.072306,21,391.452278
-0.096225,20,391.843099
-0.102993,21,393.387063
-0.127634,19,393.783846
-0.094504,20,394.211292
-0.083244,21,394.62301
-0.098759,21,395.043234
-0.120478,21,395.46058
-0.0989,21,395.878446
-0.083419,21,396.297222
-0.067611,22,396.722175
-0.093695,21,397.141018
-0.157044,19,397.548749
-0.111721,20,397.948931
-0.073878,21,398.363728
-0.071712,22,398.789788
-0.092978,22,399.205992
-0.069709,23,399.627806
-0.121536,20,400.030304
-0.066172,24,400.457869
-0.087784,21,400.870396
-0.157787,19,401.274513
-0.120824,18,401.664215
-0.118085,20,402.064922
-0.094612,20,402.476234
-0.128421,20,402.89191
-0.043493,23,403.325357
-0.094409,21,403.738129
-0.012911,28,404.191908
-0.00262,26,404.633802
-0.101396,21,405.043123
-0.05759,23,405.461633
-0.06426,22,405.874448
-0.126629,20,406.275393
-0.104376,19,406.666223
-0.120726,21,407.072021
-0.134927,19,407.463612
-0.103809,20,407.860038
-0.038707,24,408.284871
-0.051871,24,408.711203
-0.09077,20,409.112269
-0.069628,24,409.535968
-0.081175,21,409.937075
-0.114385,19,410.328555
-0.085658,21,410.729399
0.497357,285,412.798899
0.613678,286,414.897643
0.031929,142,416.072711
-0.123717,22,416.488588
-0.101728,20,416.890667
0.115725,150,418.104181
-0.097599,21,418.512059
-0.089495,21,418.918738
-0.093276,21,419.325143
-0.065309,26,419.758559
-0.109359,20,420.16212
-0.087759,21,420.570661
-0.076996,20,420.964489
-0.10965,20,421.359494
-0.051365,27,421.799906
0.204152,151,422.99153
0.414009,268,424.971031
-0.131488,19,425.377514
-0.074068,22,425.796566
-0.079091,23,426.218325
-0.060188,24,426.654006
-0.081252,22,427.070339
-0.087499,25,427.507555
-0.094415,24,427.923737
-0.08969,22,428.335421
-0.083057,20,428.732578
-0.117325,19,429.134469
-0.120394,19,429.525057
-0.098074,21,429.928782
-0.098676,26,430.361572
-0.088162,21,430.762888
0.085251,104,431.666631
0.30375,210,433.26479
-0.107972,23,433.688049
0.381022,240,435.497532
-0.097486,22,435.915625
-0.135911,18,436.307394
0.194817,175,437.697904
-0.067877,23,438.125704
-0.086093,21,438.538589
-0.116815,20,438.938677
-0.073163,22,439.358423
-0.111542,20,439.761098
0.510386,238,441.603307
-0.116652,20,442.008886
-0.098444,22,442.425586
-0.095579,22,442.854298
-0.125328,23,443.288363
-0.090809,20,443.702609
-0.054091,23,444.149473
-0.07342,20,444.554685
-0.122001,20,444.955488
-0.084053,21,445.367894
-0.111211,21,445.776985
-0.119226,20,447.316806
-0.110966,20,447.718886
-0.126242,24,448.152714
-0.079149,22,448.56837
-0.053745,23,448.987796
-0.055593,24,449.415804
0.120823,110,450.397751
-0.05814,24,450.836771
-0.107283,20,451.249833
-0.11645,20,451.661251
-0.119651,20,452.0734
-0.094787,20,452.485815
-0.068834,22,452.934547
-0.107202,20,453.3419
-0.068268,21,453.75964
-0.085866,23,454.191442
-0.017616,27,454.650817
-0.102781,22,455.077973
-0.065035,24,455.51581
0.02465,81,456.316945
-0.105215,20,456.721326
-0.054912,22,457.140644
-0.114968,21,457.546695
-0.087044,23,457.963955
-0.099759,23,458.38592
-0.084557,21,458.79276
-0.083589,24,459.215155
-0.099966,21,459.618648
-0.07326,21,460.024583
-0.131736,19,460.416558
-0.112248,21,460.81971
-0.093809,21,461.223646
-0.127185,19,461.612711
-0.057494,23,462.030151
0.679227,360,464.550832
-0.127419,20,464.951232
-0.044928,23,465.366777
-0.046205,27,465.809814
-0.092534,23,466.24326
-0.068081,23,466.659325
-0.118562,21,467.064789
-0.02683,76,467.815642
-0.131379,20,468.216586
-0.103102,19,468.611867
-0.103828,22,469.024427
0.420932,246,470.827683
-0.087572,23,471.25113
-0.082131,21,471.65463
-0.082495,22,472.067659
-0.130181,20,472.466972
-0.047521,25,472.892438
0.053302,175,474.254044
0.354304,296,476.393028
0.094058,113,477.39846
-0.129051,19,477.797593
-0.125529,20,478.199441
-0.099874,19,478.596143
-0.071245,24,479.023017
-0.1236,18,479.414029
0.174063,127,480.485519
-0.121395,21,480.891838
-0.09172,20,481.290769
0.012678,129,482.372832
-0.12892,20,482.781242
-0.019088,29,483.237017
0.48598,316,485.548661
-0.11753,20,485.944608
-0.114114,21,486.358073
-0.077132,25,486.795342
-0.108592,20,487.192772
0.700683,361,489.783125
0.4134,269,491.752136
-0.095051,21,492.156461
-0.091429,21,492.567877
-0.04266,24,492.996512
-0.081176,21,493.407292
-0.094589,21,493.81594
-0.112137,19,494.213321
-0.099228,19,494.612618
-0.087821,20,496.121953
-0.104039,21,496.527477
0.661365,370,499.238194
-0.062822,23,499.649167
-0.079658,22,500.055332
-0.160126,18,500.436001
-0.062667,23,500.843559
-0.065113,23,501.264739
-0.085936,20,501.666829
-0.065825,23,502.093519
0.457345,228,503.835188
-0.059334,30,504.313503
-0.015956,78,505.085852
-0.11277,20,505.490324
-0.027839,24,505.925118
-0.127337,19,506.322121
-0.104931,21,506.731742
-0.068268,22,507.148167
-0.062129,25,507.58069
-0.103182,19,507.975512
-0.069117,21,508.382772
-0.12809,21,508.795112
-0.086763,21,509.211647
0.354859,197,510.75232
-0.075614,22,511.163594
-0.109528,19,511.546969
0.097294,154,512.759835
0.076267,146,513.941192
0.57965,361,516.469247
-0.063188,23,516.8799
-0.139642,18,517.260319
-0.101333,20,517.655554
0.127149,163,518.93589
0.008216,76,519.694752
-0.074335,131,520.787067
0.065517,144,521.945994
-0.061979,23,522.359847
-0.112377,20,522.750796
-0.066729,24,523.167922
0.254899,205,524.750671
-0.057411,24,525.178519
-0.114526,20,525.576177
-0.073328,21,525.979487
-0.089613,21,526.383011
-0.091776,22,526.793317
-0.120864,21,527.196636
-0.06996,23,527.613931
-0.073831,23,528.032209
-0.097709,22,528.441247
-0.072017,22,528.850166
-0.11916,18,529.236929
-0.102255,22,529.67487
-0.092455,23,530.104614
1.31512,649,534.563047
-0.082155,21,534.974924
-0.123568,19,535.376571
-0.049362,24,535.813366
-0.074195,23,536.237105
-0.106489,19,536.633685
-0.074221,21,537.044202
0.179724,167,538.390743
-0.1222,18,538.783362
-0.066707,24,540.319934
-0.072799,21,540.742734
-0.095681,21,541.13951
0.108086,152,542.346047
-0.087338,25,542.772297
-0.127061,20,543.16692
-0.076167,21,543.566516
-0.073822,23,543.976739
0.177703,127,545.02828
-0.089954,21,545.429104
0.377042,230,547.171424
-0.04094,24,547.598464
0.122886,117,548.599747
-0.04778,26,549.036277
-0.100739,20,549.432343
-0.138112,18,549.815949
-0.081871,21,550.217653
-0.108676,18,550.601602
-0.072128,24,551.023821
-0.105735,20,551.423586
-0.075368,22,551.832454
-0.094859,23,552.248289
0.218813,215,553.84592
-0.08312,22,554.256113
0.134923,139,555.389316
-0.100201,21,555.800825
0.01316,121,556.83983
0.28813,188,558.331013
-0.073982,23,558.759682
-0.11162,21,559.173075
-0.097265,21,559.587256
-0.05052,23,560.016259
-0.100901,21,560.419906
-0.114826,21,560.824584
-0.115575,20,561.221652
0.955825,470,564.470505
-0.093043,20,564.886989
0.046704,79,565.680134
-0.029999,26,566.138239
-0.043311,83,566.955759
1.744093,766,572.143695
-0.065168,22,572.580081
-0.042117,25,573.013543
-0.052796,25,573.451628
-0.092494,20,573.855155
0.056304,136,574.998441
-0.101661,20,575.407787
-0.107858,21,575.821925
-0.050188,24,576.25315
-0.094923,22,576.669907
0.761068,435,579.703562
0.235528,188,582.294892
0.438596,324,584.60461
-0.06597,23,585.027448
-0.145132,18,585.425153
-0.07676,22,585.861509
0.381014,199,587.398207
-0.041717,25,587.846842
-0.07644,23,588.269165
-0.071071,22,588.682679
-0.065012,26,589.124068
2.36277,1001,595.976385
0.248061,152,597.253
-0.038773,26,597.711177
-0.073417,23,598.142399
0.441487,218,599.837595
-0.093121,21,600.253534
0.003231,134,601.40466
0.258566,143,602.615968
0.120732,97,603.514405
0.361711,349,606.030159
0.402836,245,607.86583
-0.072282,24,608.294271
-0.144119,20,608.697042
-0.034677,26,609.140156
-0.114607,20,609.549155
-0.038309,24,609.985131
0.41416,274,612.019691
0.223386,153,613.286506
-0.05779,25,613.728486
-0.119338,21,614.142253
-0.109717,21,614.555719
0.315495,206,616.167273
0.167219,139,618.537056
-0.120127,20,618.960106
-0.049853,25,619.409355
-0.051869,25,619.855284
-0.128869,21,620.277389
0.155513,127,621.387898
-0.058007,23,621.81414
-0.078699,22,622.232366
-0.094671,21,622.645056
0.297628,271,624.678863
0.91022,393,627.480937
-0.028111,24,627.922438
-0.08947,22,628.353319
-0.109365,20,628.766287
-0.032513,24,629.202552
-0.052837,24,629.638587
0.390328,216,631.305725
-0.044925,24,631.742329
-0.054234,24,632.178935
1.410519,560,635.92812
-0.060193,22,636.342912
-0.080735,21,636.752493
0.726848,340,639.188668
-0.182051,19,639.585614
-0.065479,24,640.032036
-0.116654,22,640.448485
-0.09565,19,640.85543
0.240193,152,642.094211
0.380988,230,643.791463
1.11095,493,647.308839
0.018566,109,648.273387
-0.086849,24,648.692407
1.18149,511,652.28755
0.15863,170,654.794378
-0.02282,26,655.264529
0.251683,169,656.686647
-0.047662,26,657.159545
-0.069709,22,657.594162
0.508502,282,659.763249
-0.095372,24,660.205791
0.158351,192,661.799789
-0.072811,25,662.247336
-0.098759,20,662.645123
-0.043018,26,663.088203
0.216367,128,664.156074
0.97123,496,667.536808
-0.044069,27,667.967286
-0.048041,22,668.396778
-0.05487,20,668.8222
-0.108414,20,669.241379
-0.065364,25,669.696749
