#{"t_start": 1765978442.519999, "env_id": "None"}
r,l,t
0.140182,49,1.156172
0.536581,149,1.977693
9.062717,1001,6.342568
0.856466,691,9.347557
4.708485,1001,13.694447
0.51622,223,14.78192
4.20214,1001,20.001749
0.146522,50,20.378466
8.603657,1001,24.632152
5.699325,1001,28.867531
0.110331,53,29.268639
9.526609,1001,33.532296
0.151531,53,33.940906
0.617572,1001,39.021707
5.117769,826,42.649366
9.174523,1001,47.08129
6.724258,1001,51.493463
4.211099,636,54.355286
0.168635,54,54.772227
9.701056,1001,60.057789
8.326323,1001,64.412714
0.025993,42,64.765435
0.200868,58,65.170946
0.136789,54,65.559826
0.074407,47,65.920771
8.108117,1001,70.228418
2.874686,1001,74.51177
9.004981,1001,79.646565
7.156898,1001,83.952197
0.225984,134,84.682215
0.206561,56,85.089507
0.135295,54,85.488075
0.292095,70,85.952637
0.261823,87,86.495489
6.708081,1001,90.817251
5.782286,1001,95.246144
6.055832,1001,100.636492
1.791864,374,102.380892
5.505093,970,106.613293
8.140345,1001,110.904455
3.576958,613,113.625579
0.083644,52,114.029853
0.845687,215,115.898769
9.853517,1001,120.223227
0.169333,84,120.746639
9.318152,1001,125.29597
0.23535,54,125.744064
0.125002,47,126.186669
9.266917,1001,131.1401
0.243573,70,131.663481
2.822591,353,133.339257
5.372762,1001,138.438435
0.030959,40,138.78234
1.758417,1001,143.236104
0.244431,138,143.994509
4.852423,1001,148.361771
0.282069,62,148.801335
5.311269,1001,153.104527
0.209301,58,153.520783
0.196407,61,153.955295
0.147949,135,154.684737
9.682232,1001,159.831841
5.243368,701,162.924739
8.689119,1001,167.270431
9.431146,1001,171.586342
9.858759,1001,176.70759
0.108225,45,177.074218
5.77861,1001,181.387347
0.181878,54,181.791493
0.29224,64,182.234549
8.292793,1001,186.580224
0.090109,51,186.973109
2.38898,390,188.778306
7.183363,1001,193.940501
0.126905,53,194.353312
6.62227,1001,198.876149
9.630179,1001,203.52843
-0.048445,94,204.479366
3.840791,681,208.104412
2.826044,1001,212.592994
-0.016229,47,212.982573
10.620959,1001,218.394651
0.202713,59,218.858339
4.679364,1001,224.0248
7.804623,1001,228.915318
6.152629,1001,233.497386
3.275599,469,237.218395
0.124345,53,237.638175
4.490362,1001,242.425466
0.145347,59,242.95223
0.130198,55,243.409385
9.337219,1001,248.165635
0.010936,44,248.530687
0.231833,58,248.960425
4.359321,1001,253.359849
0.536019,201,254.39277
2.581914,624,257.991287
3.452267,537,260.388123
0.283035,65,260.833781
5.254253,1001,265.168325
0.76247,198,266.168105
8.784678,1001,270.582315
0.398532,115,271.236543
7.411122,1001,276.458214
7.226397,1001,280.854443
1.614658,297,282.27057
4.753361,1001,286.648696
6.921282,1001,291.077531
8.760528,1001,296.330593
0.021219,41,296.684246
0.116551,50,297.069741
11.600601,1001,301.449004
1.356395,267,302.733582
8.754103,1001,307.083091
10.019817,1001,311.417295
1.084378,267,312.695268
4.613541,771,317.256285
9.832143,1001,321.626506
0.253137,61,322.061129
0.908372,229,323.190337
3.364244,491,325.405793
0.126124,52,325.802791
9.575427,1001,330.189916
8.099429,1001,335.542164
1.137615,1001,339.872784
7.461981,1001,344.225847
9.03363,1001,348.579091
8.462463,1001,354.028756
0.090384,46,354.403825
8.504057,1001,358.784419
7.768513,1001,363.425438
0.019238,41,363.812639
0.25716,60,364.25344
0.393742,93,364.827426
0.100927,99,365.422372
8.958291,981,369.704141
10.051,1001,375.174333
9.058544,1001,379.639682
0.44499,80,380.193511
6.261135,1001,384.664607
0.497646,192,385.640885
1.395719,340,387.204504
2.889119,822,390.777962
7.245665,1001,396.09203
0.191953,64,396.546374
3.686461,1001,400.933649
8.247899,1001,405.304523
11.768189,1001,409.702779
9.560022,1001,415.218636
10.09014,1001,419.550252
6.029473,1001,423.868542
9.232858,1001,428.155963
9.426418,1001,433.40117
