#{"t_start": 1765924645.6202219, "env_id": "None"}
r,l,t
0.142189,51,1.242057
9.82085,1001,5.92891
0.525317,244,7.18376
10.159993,1001,11.788915
0.137571,57,12.220687
0.195696,53,12.638398
0.075485,51,13.041727
8.608538,1001,17.733581
0.140864,58,18.165979
8.019541,1001,23.83716
9.344849,1001,28.500327
7.213849,1001,33.120146
0.14144,61,33.580087
6.231716,882,37.685279
5.248274,850,42.512827
10.163163,1001,47.252892
1.462992,324,48.881159
9.442129,1001,53.573708
8.291316,1001,58.295176
2.25922,347,60.009315
0.572903,148,60.84351
9.216283,1001,66.260622
0.052056,54,66.680651
0.250869,136,67.476976
1.515904,253,68.794549
0.135572,55,69.219035
0.079781,48,69.623823
9.742703,1001,74.269567
0.13524,56,74.702371
7.37826,1001,79.398924
0.101207,53,79.819098
4.066743,577,82.579065
-0.018255,41,83.742825
0.119652,57,84.177189
0.075076,53,84.60262
0.123164,54,85.015665
10.284214,1001,89.694301
9.329804,1001,94.331964
10.575033,1001,98.99847
10.451284,1001,104.552574
0.303814,72,105.06413
0.004446,44,105.452286
0.15775,92,106.050026
8.41384,1001,110.592679
5.549594,754,114.063904
7.649628,1001,118.590169
0.182292,67,119.079869
8.149847,1001,124.493537
9.647652,1001,128.968307
5.288614,715,132.22649
3.742089,543,134.73409
8.208024,994,139.166171
0.160966,198,140.2787
0.183119,56,140.726664
0.419915,151,141.682468
1.299451,259,142.957122
0.049596,70,143.420671
10.468002,1001,148.639509
8.428139,1001,153.154954
8.436452,1001,157.701157
0.213586,87,158.271706
8.887104,1001,162.840419
8.783187,1001,168.466245
6.724706,833,172.306544
1.237218,193,173.343405
0.030502,51,173.738057
8.04092,1001,178.303647
3.566185,543,180.840207
0.219356,62,181.296114
9.393803,1001,186.595316
9.616896,1001,191.03232
8.443967,1001,195.47811
8.511211,1001,199.905775
7.093554,1001,205.15448
8.156144,1001,209.62149
9.29015,1001,214.096709
10.628244,1001,218.563361
10.180477,1001,223.82703
8.124044,1001,228.269376
8.798191,1001,232.721183
0.151745,61,233.154381
0.04393,56,233.562861
4.638495,902,237.576985
10.969165,1001,242.887227
9.734474,1001,247.478078
9.428779,1001,251.915515
9.480727,1001,256.702187
10.115227,1001,262.028105
9.152506,1001,266.747642
10.198101,1001,271.200719
10.254823,1001,275.615173
2.215766,331,277.189699
10.959448,1001,282.533066
9.441503,1001,287.076939
11.310693,1001,291.596241
0.583716,148,292.426624
10.53995,1001,296.94917
8.916878,1001,302.637914
10.376757,1001,307.20596
11.386739,1001,311.667765
