#{"t_start": 1766011687.80492, "env_id": "None"}
r,l,t
13.170481,1001,5.187174
11.723065,1001,9.521263
12.415015,1001,13.812124
1.090467,216,14.865456
-0.11518,182,15.784088
0.210157,100,16.344874
13.330187,1001,21.333437
0.185689,71,21.78387
0.314247,87,22.32734
10.582432,1001,26.750559
10.824213,1001,30.943584
13.09414,1001,35.153576
0.030755,108,35.762841
13.319837,1001,40.76417
13.187678,1001,44.976483
13.201602,1001,49.810486
9.88434,1001,54.093043
2.78363,389,55.86507
10.300597,1001,60.932978
13.170441,1001,65.270951
11.524925,1001,69.591328
13.244224,1001,73.910618
-0.021221,151,74.702505
0.220966,66,75.938325
13.238413,1001,80.396779
13.561485,1001,85.24172
10.791664,1001,89.93875
0.286098,119,90.625819
13.205295,1001,96.105
9.841251,1001,100.670576
8.480486,1001,105.095468
13.510793,1001,109.967816
11.792327,1001,114.334433
13.008359,1001,119.467055
13.192567,1001,123.831071
13.326348,1001,128.210464
13.630094,1001,132.570758
11.811664,1001,137.715448
0.072655,189,138.669774
0.900393,186,139.61549
0.135447,53,140.016157
11.828419,1001,144.421184
8.515182,1001,148.753627
12.601489,1001,153.8778
13.592062,1001,158.279879
8.245933,1001,162.801336
13.615638,1001,167.394796
13.154386,1001,172.50711
13.540973,1001,176.847149
11.838606,1001,181.18718
0.066282,57,181.669017
8.430866,1001,186.307339
-0.202916,217,187.369068
0.063413,41,187.70381
0.221855,59,188.117043
0.245067,65,188.550644
13.569437,1001,193.617701
13.431441,1001,197.893667
-0.283998,269,199.165749
12.731949,1001,203.449976
13.535457,1001,207.999273
13.18317,1001,213.0937
13.693553,1001,217.37479
11.796076,1001,221.694073
0.163626,66,222.130045
0.75951,223,223.20661
8.028408,1001,227.484036
13.044285,1001,232.56375
12.931729,1001,236.873479
12.983562,1001,241.175473
13.191548,1001,245.483297
13.303624,1001,250.647706
13.598782,1001,255.009363
12.854208,1001,259.375435
13.38713,1001,263.704208
0.689567,270,265.008864
0.048143,120,266.489699
13.738557,1001,270.828639
13.42313,1001,275.119804
10.879204,1001,279.423234
0.330656,151,280.222855
0.145644,44,280.586391
9.390552,1001,285.671953
13.605213,1001,290.250054
13.521564,1001,294.514335
12.960695,1001,298.796379
10.421482,1001,303.99883
13.284337,1001,308.316425
0.113093,106,308.933682
13.01753,1001,313.240214
13.532568,1001,317.51638
12.028777,1001,322.618017
0.430444,138,323.359845
1.313341,411,325.224852
10.760789,1001,329.511709
0.145666,63,329.944553
0.584126,303,331.377736
12.332683,1001,335.678148
10.380041,1001,339.983582
13.812483,1001,345.070924
12.305291,1001,349.385057
12.790168,1001,353.869355
12.704913,1001,358.224729
13.697841,1001,363.312027
13.455386,1001,367.614532
12.165848,1001,371.924814
12.138367,1001,376.233164
12.311357,1001,381.372804
13.554182,1001,385.700153
12.297999,1001,390.020153
12.183413,1001,394.3221
11.153214,1001,399.422051
13.693589,1001,403.730631
13.283641,1001,408.062147
13.619305,1001,412.405228
13.030239,1001,417.855492
11.900187,1001,422.160525
13.77091,1001,426.50359
13.199527,1001,430.79401
13.633561,1001,435.91722
13.448132,1001,440.207805
9.70407,1001,444.526906
9.247588,1001,448.829119
0.261626,73,449.312635
9.737381,1001,454.63393
9.692971,1001,458.956827
13.56582,1001,463.278422
13.664665,1001,467.583642
13.629665,1001,472.664069
13.878262,1001,476.999891
13.202184,1001,481.29859
13.829451,1001,485.606261
13.635479,1001,490.747045
9.442485,1001,495.067065
13.060327,1001,499.366491
9.276583,1001,503.666937
13.565584,1001,508.754181
12.17174,1001,513.099937
13.560663,1001,517.421105
13.26101,1001,521.746417
13.157757,1001,526.851696
13.478663,1001,531.165604
12.397851,1001,535.476412
12.393919,1001,539.796875
13.828382,1001,544.100145
8.898231,1001,549.231366
12.548291,1001,553.573705
9.584539,1001,557.85842
13.67902,1001,562.164367
10.539196,1001,567.258012
0.103385,57,567.665116
13.496705,1001,571.982762
12.899836,1001,576.293067
13.445054,1001,580.5862
10.502683,1001,585.666135
11.173585,1001,589.963745
13.924472,1001,594.298589
12.583889,1001,598.626559
9.704923,1001,603.744668
13.191777,1001,608.044998
12.37363,1001,612.332172
12.149862,1001,616.636639
10.369777,1001,621.745975
0.224566,140,622.493869
13.763211,1001,626.787093
12.915534,1001,631.082755
11.393618,1001,635.38527
13.626192,1001,640.482034
10.999663,1001,644.774572
13.28995,1001,649.07669
12.109893,1001,653.38125
13.785436,1001,658.905185
9.885792,1001,663.317098
13.973042,1001,667.615326
12.73879,1001,671.936841
12.859303,1001,677.06393
10.7501,1001,681.372945
11.303884,1001,685.678011
13.170162,1001,690.034079
12.804625,1001,695.154244
12.080152,1001,699.460188
12.760444,1001,703.808507
13.457846,1001,708.119328
12.856174,1001,713.298256
12.782724,1001,717.643258
13.755799,1001,721.967252
13.641755,1001,726.270199
12.60492,1001,731.435605
10.25302,1001,735.752798
13.391578,1001,740.083303
9.076529,1001,744.386778
13.796357,1001,749.511832
13.970029,1001,753.848733
13.993988,1001,758.161618
13.705201,1001,762.460751
13.554296,1001,767.551251
12.437568,1001,771.883275
12.817098,1001,776.182908
10.169364,1001,780.489633
13.265075,1001,784.793598
11.437658,1001,789.924305
0.223241,72,790.405692
-0.392167,209,791.441621
13.758781,1001,795.738196
9.410923,1001,800.031093
13.360833,1001,805.138311
13.597217,1001,809.692123
12.573945,1001,814.000214
13.913896,1001,818.324191
10.982268,1001,823.437221
13.457006,1001,827.758613
13.435621,1001,832.082698
13.591088,1001,836.410635
13.268707,1001,840.727814
13.908377,1001,845.834345
13.308813,1001,850.147374
12.703741,1001,854.467939
12.98485,1001,858.780772
13.41623,1001,863.920006
