#{"t_start": 1765838549.6553495, "env_id": "None"}
r,l,t
19.341104,21,2.411709
16.682434,20,3.220912
15.43578,20,4.596205
25.048827,23,6.764225
13.997144,21,8.611143
18.132106,19,9.717963
15.871573,18,11.032637
60.688136,107,18.723978
13.914682,21,20.609649
16.20418,21,22.231978
14.907312,19,24.027876
17.963139,20,25.582398
19.410044,20,27.392684
13.728247,19,28.9351
20.010715,20,30.2068
18.973057,19,31.737906
20.747513,22,33.337388
20.299936,22,35.138939
20.225166,21,37.177589
22.667705,22,38.999495
14.15637,18,41.028234
17.556097,19,42.536608
16.526828,19,44.367538
14.424548,21,46.163064
17.57944,20,47.692694
17.113234,19,49.495473
23.560442,23,51.561096
16.021925,18,53.34073
20.357675,21,55.16361
15.43268,20,56.685852
17.126073,22,58.200623
18.077376,20,59.770534
14.676609,19,61.026058
12.792415,18,62.359017
17.581508,20,63.969003
17.77893,21,65.763123
15.870117,18,67.567644
234.78152,359,89.677788
19.641846,23,91.077066
22.080868,24,92.966794
16.686555,20,94.511692
18.806463,23,96.597131
21.756683,25,98.470186
18.764681,22,100.328179
15.694729,21,101.870379
15.461874,19,103.175582
17.361321,21,105.031202
15.140346,18,106.565119
16.231924,18,108.334178
19.094359,20,109.882865
16.189367,19,111.413072
24.187505,24,112.752069
19.76284,20,113.857365
21.817585,21,115.448093
15.121909,19,116.972255
19.110907,22,118.314754
17.020858,20,119.592179
22.218887,23,121.171534
16.871803,18,122.696363
13.521428,18,123.425783
19.036584,18,124.435811
18.43405,21,125.484848
16.581108,18,126.469012
53.712562,79,130.841317
17.671145,21,132.682593
20.56894,23,134.798807
20.733669,22,136.397126
21.664435,21,138.242902
23.795435,25,140.154292
18.542211,22,141.718601
18.355997,20,143.279321
12.590214,18,144.799206
19.324243,21,146.372355
20.500877,24,148.275761
17.898809,21,149.86791
18.80081,20,151.945752
17.838494,20,154.025584
15.245835,19,155.607094
16.937053,22,157.709483
13.563387,22,160.155555
19.937492,23,162.561839
20.632891,21,164.372867
18.958086,21,166.188621
20.133387,19,167.737656
16.847704,19,169.531241
18.063333,20,171.102697
14.450243,18,172.366928
17.027032,19,173.915626
15.468217,21,175.729754
16.253056,20,177.595928
15.995343,18,179.113212
19.557858,21,180.431135
14.817456,19,181.972879
21.023148,21,183.83059
14.147633,18,185.385434
18.04361,22,187.254318
14.82601,19,189.332972
19.130885,21,190.944909
20.043601,19,192.766361
12.746376,18,194.602315
17.179824,19,196.447424
17.864976,21,198.359663
65.603018,77,204.933738
18.272581,22,206.539561
17.58589,19,208.325816
19.700209,20,210.143101
20.482723,24,212.272786
22.093359,24,214.40522
18.693006,19,216.208687
20.55652,21,217.788697
19.235693,22,219.664092
18.881898,21,220.987359
21.447238,25,223.116523
19.583533,22,225.008099
17.054225,19,226.566968
14.955168,20,228.381384
17.318879,19,229.936352
19.773919,22,231.78322
20.374029,19,233.583131
16.904897,20,235.419897
13.241742,19,237.210952
20.67325,22,238.615521
20.708781,21,239.982124
17.732998,20,241.824736
20.030609,22,243.697976
16.241452,20,245.314941
16.491808,20,247.172221
19.900079,21,249.074265
13.732584,18,250.087256
18.498587,21,251.717187
20.371121,20,253.335907
16.896541,21,255.187872
15.868725,19,256.508538
15.971423,19,257.81527
15.501035,18,259.424659
17.137969,18,260.706474
13.251936,19,262.30357
15.812567,19,264.383696
17.588788,19,266.20033
143.764112,218,282.41021
14.176596,19,284.035421
15.509071,18,285.61426
54.861824,75,290.879902
19.967841,23,293.04665
16.48339,20,294.894072
15.374344,19,296.476276
14.839658,20,297.789052
11.616552,19,298.812598
17.27599,21,300.433355
17.619083,18,301.695318
16.483619,20,302.76353
18.632283,19,304.617463
17.676686,19,306.18132
17.110741,19,307.716001
16.460912,20,309.594282
15.256859,20,311.460144
18.976561,20,313.38009
22.514557,21,315.298298
19.29494,21,317.187161
18.387713,19,319.574632
15.453623,20,321.46663
22.351817,21,323.615431
16.138132,21,332.864941
17.01885,21,334.266457
15.147607,22,335.90316
196.786173,295,349.235467
21.6595,24,350.635753
18.417764,21,351.996639
19.291814,20,353.034709
17.402248,21,354.102938
18.13365,19,355.14221
21.58472,21,356.25091
17.532777,21,357.614344
243.96534,379,380.446045
13.286678,19,381.482553
17.324846,19,382.250964
16.77792,19,383.038826
15.725845,20,384.158924
17.703419,21,385.521223
17.983062,20,386.596871
18.954319,24,387.744667
13.8332,19,388.796402
23.028817,24,389.893518
19.799904,23,390.964052
19.995043,21,392.021655
19.917825,21,393.39555
16.915525,19,394.481931
20.449742,22,395.297994
