#{"t_start": 1765838549.0194523, "env_id": "None"}
r,l,t
19.031318,19,2.404558
20.129832,22,3.85781
19.67041,20,5.23559
15.387019,22,7.120646
20.354621,21,8.984613
20.448932,20,10.359248
17.935591,21,11.966517
19.776035,20,13.291092
23.625503,26,15.006076
17.349787,19,16.331926
18.078422,20,17.669351
135.975507,219,35.491189
15.371675,21,37.527594
11.066583,17,39.289769
14.990876,22,41.359203
146.267521,250,62.291021
19.408481,24,63.975297
20.599511,21,65.782182
15.688162,19,67.590259
23.520642,23,69.676369
13.829426,17,71.183367
13.559656,19,72.693024
14.910622,20,73.951437
18.599537,23,75.285622
17.351264,20,76.572263
21.106906,23,78.141668
17.672475,23,79.724706
14.050117,18,81.033484
23.135204,25,82.67439
17.610519,20,83.694206
16.391964,19,84.454198
289.609943,469,117.302882
15.752727,21,118.347614
17.09924,20,119.655255
16.052233,23,121.477293
18.866898,21,123.040673
20.452093,22,124.339957
17.649211,22,125.404361
69.964358,119,131.824528
15.551803,17,133.59717
17.806766,20,135.146297
18.436228,21,136.748255
15.199802,19,138.556319
18.083375,21,140.156529
16.182217,21,141.710296
20.230304,21,143.305359
12.902452,18,144.810231
20.902314,22,146.394619
14.379952,18,147.962191
17.411859,19,149.260489
15.02133,18,150.817246
17.566579,20,152.891105
15.133875,19,154.957119
18.396905,21,156.561464
16.97065,19,158.634321
17.90051,18,160.483253
16.448213,21,162.621393
16.809816,20,164.427054
21.76866,22,166.234848
20.112899,20,168.057295
14.294194,18,169.847705
24.113257,24,171.44663
22.235612,21,173.28865
16.900967,19,174.847515
14.713222,22,176.665006
15.997115,20,178.530276
14.689758,20,180.339968
15.778216,19,181.63638
19.923216,23,183.486334
19.889449,21,185.341115
14.867564,20,186.929431
16.948278,21,189.039392
13.862379,18,190.570217
21.935018,20,192.187268
19.075591,21,194.050675
15.515949,18,195.88234
20.411245,20,197.770013
111.948749,172,212.62917
20.578075,24,214.750469
16.09464,21,216.845215
19.765883,20,218.138299
17.42289,20,219.732234
18.898987,18,221.294784
15.906221,20,223.093703
15.227636,18,224.662792
17.195587,21,226.264434
16.414258,18,228.057463
15.829291,20,229.852151
20.617478,20,231.451296
20.298035,21,233.275213
18.172925,19,235.069917
16.291172,19,236.635193
19.164577,24,238.534413
16.179317,21,239.870189
18.898237,23,241.268227
19.595996,20,243.376699
16.537538,22,244.989596
13.784212,19,246.611842
18.292789,19,248.205332
21.526404,25,250.378251
16.661182,19,251.428715
16.800495,22,253.088637
15.535153,19,254.684383
23.372604,21,256.532334
19.137642,20,257.842706
16.894981,21,259.478158
16.791233,21,261.625318
20.42691,24,264.072308
16.201158,19,265.879345
18.104158,20,267.767144
17.740608,18,269.05737
20.657217,20,270.641228
19.630347,23,272.812398
15.446933,22,274.709137
14.369155,19,276.052611
20.201011,21,277.360207
54.1265,78,282.084386
17.776086,20,283.717983
17.327125,20,285.345694
15.620077,21,286.981752
15.97499,19,288.294944
22.4606,23,289.91029
17.982782,20,291.800721
15.813895,21,293.384704
16.892432,19,294.977723
99.488633,135,304.669034
18.270874,21,306.534375
17.048456,21,308.650708
13.418673,20,310.510413
14.167431,19,312.099192
19.412618,23,314.320832
20.401277,27,316.873976
21.190337,22,319.564815
18.795374,19,321.42701
14.024623,19,323.566382
15.020477,19,325.167687
246.489843,300,346.711735
133.798133,211,358.920963
17.55425,22,360.801648
17.136126,19,362.378872
20.272305,23,364.050027
18.852295,19,365.931753
18.643891,21,367.30454
17.288744,19,368.348237
21.11988,24,369.699379
20.921882,21,371.057828
16.674237,20,372.419365
66.314983,97,377.395883
14.170948,19,378.435231
60.316972,80,381.827981
20.086298,21,382.890629
171.994163,208,393.416695
18.334107,21,394.809518
188.433732,229,403.619382
24.297456,22,405.516687
15.582209,22,406.588385
18.740327,21,407.693428
16.556053,21,408.774662
15.29544,18,409.836469
162.774591,290,425.158163
19.32117,22,426.514429
19.773318,20,427.825437
19.835686,20,429.1165
19.968719,21,430.165833
14.913622,18,431.183453
19.550778,22,432.546506
23.780148,24,433.926656
18.742445,21,435.286759
248.039508,330,446.425228
18.113481,22,447.758242
24.587397,24,449.415998
15.400315,20,451.016412
17.338859,20,452.606136
18.569363,21,454.243107
18.353709,23,455.593244
17.545179,22,456.985126
17.358163,21,458.318959
13.149638,18,459.885254
13.861315,20,461.181424
18.152927,23,462.56622
74.857865,126,468.789938
164.291753,194,477.147631
19.034348,20,478.514732
17.654365,21,479.852974
19.661247,19,480.352075
14.618104,22,481.200933
16.563526,23,482.051591
20.345199,21,482.854672
20.150024,20,483.627011
15.940771,19,484.120989
17.419732,22,484.92541
18.225029,22,485.495605
18.564875,20,486.525309
18.387006,20,487.877448
15.345152,21,489.211881
20.123285,24,490.328868
96.133215,152,497.715997
15.865337,22,499.09671
16.628161,18,500.701282
19.506695,20,502.32823
351.323591,383,522.270515
158.655124,209,533.109775
13.322347,21,534.175315
32.766153,31,535.385392
23.109644,23,536.498403
483.863917,493,558.10004
21.961493,25,558.964889
924.738422,980,594.693312
16.314611,21,595.771027
20.478884,23,597.139082
17.934884,20,598.189815
731.484654,1001,630.250133
17.43718,21,631.347747
17.590345,23,632.501973
18.596775,21,633.622353
20.08602,24,634.804864
20.943117,21,635.621227
19.945543,21,636.756933
301.096148,399,647.720847
17.367667,20,648.520992
20.292167,23,649.378986
14.116465,21,650.201725
18.74604,21,650.743276
21.033129,23,651.571145
15.219438,21,652.106188
462.350208,630,666.094907
18.549982,22,667.21757
21.772127,24,668.084208
117.806435,142,671.888005
28.321978,29,673.134218
15.41476,24,675.120669
16.744237,21,676.223188
18.046683,21,677.074728
16.206872,21,677.91379
19.696211,22,678.743113
