#{"t_start": 1765838548.9958842, "env_id": "None"}
r,l,t
16.903984,20,2.720896
19.628423,23,4.182405
16.327362,21,5.850578
151.283617,200,20.815734
98.512692,154,32.793856
15.639406,19,34.341227
15.478638,20,36.126191
25.454009,25,38.720572
18.072171,19,40.510228
17.805755,19,42.279123
18.976467,23,44.133637
17.657191,21,45.949558
16.400232,21,47.747861
15.992094,20,49.547364
16.421706,19,51.337648
15.612942,21,53.132866
19.420597,20,54.937074
108.975742,111,63.599859
15.8405,21,65.475692
15.065813,19,67.004032
20.239837,23,69.366132
17.99187,21,70.916456
18.311076,20,72.441557
50.3381,73,77.210368
19.915638,22,79.047411
13.105688,19,80.298341
15.728386,19,81.375448
20.444945,20,82.430792
837.866765,1001,152.246826
15.939249,20,154.328662
18.50396,21,155.932298
17.505117,22,158.022411
20.655127,22,160.208499
18.600671,23,162.356332
13.721559,19,164.154802
16.099246,20,165.938571
15.939875,20,167.776628
16.884781,20,169.584928
18.52664,18,170.849876
18.465906,20,172.43135
22.936888,22,174.266306
29.976908,38,177.619321
25.004529,28,180.071668
16.185557,20,181.386401
20.022746,20,182.93708
16.354071,19,184.758342
18.977818,21,186.36231
20.011971,21,188.208949
14.618906,19,190.285788
14.06111,19,191.896424
18.046596,21,193.734539
14.988371,19,195.594628
15.432912,20,197.460733
14.45883,20,199.613435
19.269869,21,201.504841
19.351333,23,203.117495
16.668498,21,204.978453
19.99206,22,206.559815
16.871745,21,208.410603
19.07068,20,210.198402
19.639395,25,212.339708
19.54748,23,214.207364
19.166119,19,216.283403
90.523209,135,226.940712
17.282426,19,228.750263
91.775796,135,240.196854
17.748575,22,242.123128
14.327632,20,243.980431
22.580128,22,245.609793
18.105529,20,247.215791
20.720358,21,248.84533
15.820392,19,250.398523
15.300476,19,251.449022
15.489873,18,252.78103
16.470793,22,254.416615
16.917311,21,256.266611
22.668148,21,257.870612
19.073944,21,259.497384
15.510218,18,261.086848
17.849696,19,262.660094
14.702022,19,264.760633
16.739085,21,266.859898
242.305278,296,289.223491
15.977974,20,290.518261
18.526399,21,292.700724
13.205342,20,294.02247
19.462881,21,296.165134
17.882019,20,297.467171
17.377532,21,298.793503
18.868746,21,300.137933
17.539612,20,301.712367
17.274162,19,302.751978
13.453096,17,304.023171
17.531385,20,305.89402
16.588517,23,308.017146
19.670929,23,309.93236
15.464717,23,311.823576
16.182203,18,313.724883
17.843854,19,315.610695
14.003912,19,317.487311
18.369075,21,319.89957
307.582053,358,347.07758
15.623995,19,348.140048
16.844612,19,348.922415
18.363386,20,350.295337
22.249525,21,351.663818
65.147446,74,355.797999
17.993534,23,357.197718
16.194749,20,358.547459
17.867543,21,360.132237
16.083407,24,361.795302
19.328222,22,363.427799
22.395852,23,365.375983
20.598349,20,366.979554
14.153717,22,368.079734
19.85315,21,369.399215
19.874577,21,370.737777
20.802579,26,372.73199
16.147033,20,373.50036
18.138548,20,374.588504
13.393835,19,375.632228
20.702862,24,377.00288
17.889669,21,378.041794
18.165663,24,379.134933
17.690502,21,379.910079
19.31376,23,380.750419
63.318996,81,384.51604
19.457621,21,385.623375
18.696238,20,386.950665
21.421494,21,388.043947
266.968767,381,405.537061
21.242147,21,406.328104
17.005665,22,407.71325
15.9777,21,408.797573
17.785668,20,410.156144
15.679632,19,410.923923
24.255655,22,412.281566
16.817766,19,413.048579
18.77406,25,413.609803
15.526076,23,414.15518
17.253993,21,415.292964
18.834895,19,416.356175
19.125904,20,417.695063
15.184423,20,418.200742
17.499462,18,419.240921
20.979916,20,420.577897
17.761911,20,421.659809
19.590488,21,423.288562
16.846043,20,424.905915
15.639792,18,426.190104
20.520046,20,427.528157
17.231627,19,428.812261
14.682436,19,429.824135
16.628961,21,430.871499
20.144643,23,432.232466
18.810025,23,433.604185
20.687285,20,434.973428
22.285765,22,436.027618
16.717965,20,436.800661
22.920083,28,437.659138
15.401957,22,438.44854
18.637431,18,438.942576
18.198142,23,439.777127
17.931827,20,440.568682
245.649595,372,459.624484
14.989687,22,461.201438
19.848433,20,462.288805
21.837145,24,463.41274
17.041551,23,464.802858
20.66039,20,465.885314
22.684571,23,466.982097
54.624927,79,469.592475
18.415487,20,470.900593
20.991954,25,472.298703
19.357465,20,473.377669
21.559492,23,474.174518
18.592053,20,474.959963
16.328101,19,475.753951
22.716743,21,476.802012
16.418456,19,477.886296
21.22604,22,479.240838
20.974444,25,480.372222
18.132666,21,480.926568
23.468103,23,481.781233
17.150394,20,482.587302
20.372668,21,483.371454
14.06767,21,484.423441
17.734188,21,484.944756
22.987414,25,485.82633
15.87579,20,486.885417
16.667471,23,488.532832
14.423259,19,489.565646
15.541962,21,490.631039
13.617238,18,491.127767
18.982216,20,492.449142
19.575691,20,493.545079
18.294857,19,494.340132
18.292821,21,495.141112
16.704886,21,495.963387
15.967802,21,497.02151
16.685116,22,498.427554
22.428216,23,500.089709
14.513229,18,501.426538
234.582298,294,515.437261
21.989786,21,517.05645
16.699803,22,518.94736
15.581653,20,520.256521
14.008631,20,521.32924
13.515052,21,523.188017
19.671378,19,523.962589
20.341329,22,525.05413
531.691081,685,557.004173
134.482904,200,562.069054
17.266292,21,563.184563
26.170939,27,564.903431
16.117351,23,566.010924
16.181326,19,567.049195
25.653009,24,568.15993
17.059472,21,569.244506
17.390688,20,570.015166
19.262627,23,571.164561
17.709262,22,572.25438
15.977164,20,573.069798
18.118789,20,573.8645
18.475783,24,574.449547
19.430915,23,575.020995
24.158417,26,575.639302
21.117425,21,576.202073
15.166618,21,576.750782
324.780352,376,587.813715
16.398076,20,588.874101
16.092879,22,590.231577
19.790229,23,591.61338
21.596801,22,593.524014
48.466055,67,596.803108
326.882187,496,612.354602
139.167844,236,621.439537
15.913768,19,622.464391
23.802943,25,623.616241
17.297075,22,624.191768
24.982923,24,624.786025
21.791872,24,625.381649
21.102792,26,625.983027
269.778943,387,638.87653
16.667619,23,639.723856
19.533859,19,640.490361
15.758767,21,641.313614
882.586439,1001,666.451473
18.486892,21,667.567808
116.104999,183,672.760551
17.622437,19,674.397153
19.627003,22,675.805403
20.734793,22,676.667481
15.559394,20,677.498461
15.472126,21,678.331707
641.849817,677,701.705616
16.735141,20,702.234807
419.865115,515,712.030817
194.448242,248,715.878212
16.211675,23,716.751539
23.005318,26,717.62259
177.751883,252,726.065205
21.528357,23,726.634993
18.848689,23,727.212386
17.874853,21,727.788406
701.60568,1001,747.772635
20.729153,23,748.668194
23.795465,24,749.284435
710.730691,1001,770.260604
112.472077,182,776.423086
17.019074,23,777.026314
660.000944,1001,801.700741
583.909591,1001,819.633679
24.39788,24,820.236615
687.31497,1001,837.404507
16.011324,21,838.268227
23.239709,25,839.149161
727.692434,1001,855.884859
768.449151,1001,879.66098
764.276726,1001,895.42471
887.667693,1001,910.748369
829.116536,1001,926.0575
744.530437,1001,949.645884
1056.375059,1001,964.99026
757.135961,1001,980.143868
808.855875,1001,995.189029
1041.471987,1001,1019.156489
830.117165,1001,1034.496519
865.728141,1001,1049.722097
972.964893,1001,1064.825714
871.95186,1001,1088.234249
915.457822,1001,1104.030744
715.205407,1001,1119.293889
694.745876,1001,1134.407685
1017.712419,1001,1157.684002
718.05984,1001,1172.921757
924.714261,1001,1188.197838
773.089629,1001,1203.453118
747.975036,1001,1226.672412
716.239702,1001,1241.817997
850.774098,1001,1256.91716
927.546226,1001,1271.857181
731.559342,1001,1294.979328
855.127609,1001,1310.223259
1100.284206,1001,1325.39791
1022.373149,1001,1340.700438
1002.61738,1001,1363.977533
1082.652588,1001,1379.3971
977.327139,1001,1394.872039
1004.466958,1001,1410.245845
887.128066,1001,1433.508442
747.796393,1001,1448.772185
830.195916,1001,1464.085349
919.236183,1001,1479.257927
866.471592,1001,1503.125069
779.01779,1001,1518.443275
720.160476,1001,1533.607911
756.511259,1001,1548.85269
1007.478627,1001,1572.225783
866.540594,1001,1587.255468
885.808377,1001,1602.489954
961.594333,1001,1617.710465
790.110873,1001,1632.915537
1038.265863,1001,1656.388806
1146.838456,1001,1671.498933
966.591813,1001,1686.709838
885.205666,1001,1701.974472
1064.535925,1001,1725.197455
908.836238,1001,1740.399099
729.929738,1001,1755.604759
1195.040957,1001,1770.801796
864.476071,1001,1794.091894
1150.744592,1001,1809.247741
879.722135,1001,1824.451071
820.515979,1001,1841.551183
804.12909,1001,1865.452131
950.693498,1001,1880.632543
1076.075734,1001,1895.784668
1003.11709,1001,1911.076585
922.326308,1001,1934.68088
1179.703802,1001,1949.799771
841.602354,1001,1965.091139
812.503754,1001,1980.204475
1056.039467,1001,2004.065057
1188.113828,1001,2019.213017
853.797017,1001,2034.397272
955.084266,1001,2049.662844
940.637838,1001,2073.276471
928.712931,1001,2088.414876
918.647766,1001,2103.637329
1092.007975,1001,2118.771581
1185.753276,1001,2142.240845
843.108013,1001,2157.308733
1068.61603,1001,2172.450652
1063.567829,1001,2187.643666
1125.424602,1001,2210.965478
865.369248,1001,2226.042329
1069.536218,1001,2241.152969
1188.963946,1001,2256.240486
1032.004336,1001,2279.78087
831.159003,1001,2295.014694
1011.648137,1001,2310.247411
1130.747193,1001,2325.439631
945.112672,1001,2340.567442
1164.158144,1001,2364.226082
1060.418595,1001,2379.338835
1073.656356,1001,2394.664802
1076.117085,1001,2409.8682
1220.550649,1001,2433.284638
1151.107732,1001,2448.485233
1201.153925,1001,2463.610728
925.867236,1001,2478.700068
1039.2842,1001,2502.278227
1095.762824,1001,2517.468105
865.951943,1001,2532.596728
1026.314978,1001,2547.797468
1069.015871,1001,2571.194071
1075.079071,1001,2586.593931
1097.029909,1001,2601.85731
887.029676,1001,2616.983158
1006.945783,1001,2640.722785
1069.586439,1001,2656.066924
994.847499,1001,2671.125208
1102.752892,1001,2686.242492
