#{"t_start": 1765918922.008088, "env_id": "None"}
r,l,t
0.068088,48,1.0518
8.96881,1001,5.619824
0.544211,152,6.468982
4.857142,740,9.865622
0.138691,62,10.318707
0.66153,211,11.428675
0.026563,45,11.81424
9.913963,1001,16.373767
9.48054,1001,21.815806
10.052517,1001,26.247394
0.183696,58,26.676786
0.301709,135,27.4099
0.169134,55,27.818438
0.099965,56,28.241222
0.133633,59,28.671855
7.970059,1001,33.182081
8.913961,1001,37.593456
1.037907,357,39.322229
0.116024,52,39.718907
8.971522,1001,45.231207
9.890577,1001,49.866291
0.830892,226,51.073832
0.632963,204,52.134674
2.304049,379,53.975681
7.387829,1001,58.481485
4.771814,615,62.277263
6.459841,850,66.22924
0.022516,46,66.59448
8.542439,1001,71.158892
0.043588,47,71.524491
3.370824,391,73.401608
0.095534,54,73.798241
0.100942,51,74.190615
7.905309,1001,78.757068
0.054598,53,79.149387
-0.002588,43,79.496565
0.270084,139,80.278821
3.502882,526,83.700805
8.259243,1001,88.226714
8.059464,1001,92.806746
0.034484,53,93.244707
8.593833,1001,97.769116
0.008778,53,98.195554
0.190772,91,98.748932
0.136655,84,99.274834
10.250265,1001,104.746335
4.237128,522,107.215443
8.228184,1001,111.749715
10.107714,1001,116.282369
9.308082,1001,120.833533
0.190609,72,121.347965
7.909364,890,126.367924
9.24832,1001,130.936149
9.430174,1001,135.450953
0.411056,91,136.028552
0.127139,57,136.448716
9.008673,1001,141.003292
8.617162,1001,146.464022
0.033847,46,146.848169
9.738856,1001,151.483771
8.258673,1001,156.045022
0.111144,94,156.660233
0.225897,61,157.11494
1.41244,260,158.438757
7.639461,1001,163.931458
0.472197,94,164.521327
7.649476,1001,169.091199
10.776175,1001,173.611652
0.046134,114,174.312132
9.531598,1001,178.837302
0.217306,91,179.402014
4.946323,721,183.673803
10.422778,1001,188.235152
0.01466,93,188.829772
8.988373,1001,193.450731
9.30335,1001,198.071087
9.852636,1001,203.596388
0.181158,62,204.068983
10.525722,1001,208.642783
10.650158,1001,213.340194
8.70136,1001,218.234385
10.181114,1001,223.946649
9.796396,1001,228.451921
9.687081,1001,232.95315
0.114458,95,233.535828
9.848327,1001,238.024888
10.015789,1001,243.56717
9.053155,1001,248.150482
0.506341,142,248.936291
9.340708,1001,253.456171
0.114901,55,253.88007
0.216218,63,254.333324
9.644765,1001,258.825083
9.065725,1001,264.459447
0.102003,52,264.887102
10.949756,1001,269.389492
0.158868,58,269.822635
10.280476,1001,274.571325
0.231117,73,275.144832
10.823067,1001,279.763787
9.522556,1001,285.454528
0.35602,91,286.016058
0.322842,137,286.775356
9.372211,1001,291.509831
9.898732,1001,296.247022
0.199801,58,296.678322
0.101028,52,297.091015
0.15313,62,297.572997
0.426354,85,298.130081
9.997093,1001,302.606648
10.000011,1001,308.183008
0.0715,51,308.58139
9.488372,1001,313.071456
10.460986,1001,317.500577
9.874601,1001,322.114525
10.997822,1001,327.63637
0.314602,71,328.110629
0.172885,65,328.553147
11.040386,1001,333.047783
11.304339,1001,337.474931
10.745926,1001,341.90446
10.149845,1001,347.450116
10.717793,1001,351.918073
10.211307,1001,356.416159
11.694091,1001,360.853076
0.251117,59,361.281906
9.818735,1001,366.909717
11.08287,1001,371.409185
10.789729,1001,375.922244
10.288886,1001,380.519252
0.013021,43,380.882597
0.307149,76,381.388913
11.026445,1001,387.012177
0.047492,52,387.420134
10.342482,1001,392.284135
10.359863,1001,397.423313
10.198933,1001,402.191094
11.217338,1001,408.345708
10.340398,1001,413.339347
9.943889,1001,418.916399
10.667516,1001,423.72323
11.020529,1001,429.992083
0.133594,47,430.467217
0.489815,153,431.493373
10.174331,1001,436.359898
11.053383,1001,441.67914
11.128057,1001,446.721364
0.097223,80,447.279138
10.445703,1001,453.237904
10.735453,1001,457.939572
10.990617,1001,462.822088
11.830551,1001,468.263212
0.216632,61,468.990786
10.386442,1001,479.449183
10.891483,1001,484.129039
11.677175,1001,489.058327
0.178884,60,489.598863
0.277354,60,490.154011
11.879797,1001,495.231908
11.612089,1001,501.111507
10.856654,1001,505.816304
11.639295,1001,511.941394
12.145204,1001,517.871249
0.217931,124,518.586155
10.639365,1001,524.103359
0.016048,48,524.495826
11.149161,1001,529.477737
10.860876,1001,534.206731
11.014458,1001,538.907045
11.597431,1001,544.760051
11.953685,1001,549.564154
11.392227,1001,554.370846
11.315685,1001,559.15508
10.931746,1001,564.980994
12.127216,1001,570.340794
0.118947,61,570.866321
10.815239,1001,581.762281
11.454129,1001,586.946464
12.008495,1001,592.751702
12.57217,1001,597.549196
11.809469,1001,602.393834
0.212298,55,602.829696
0.232951,66,603.317857
0.102493,94,603.928205
12.505751,1001,608.687517
11.273942,1001,614.545662
0.19766,66,615.035928
12.049443,1001,619.804177
11.794012,1001,624.809337
12.739467,1001,631.089158
9.521102,1001,639.762725
12.419431,1001,644.414665
12.32408,1001,649.063534
11.194736,1001,653.689241
12.502835,1001,659.412082
0.181391,53,659.84688
10.544515,1001,664.447916
12.068236,1001,669.046482
11.863269,1001,673.769586
11.605284,1001,679.869083
0.106178,53,680.28217
12.574599,1001,684.963712
0.171561,57,685.383412
10.98283,1001,689.862321
12.277502,1001,694.313938
12.748335,1001,699.810516
11.910841,1001,704.250304
0.363863,75,704.746299
12.176472,1001,709.188748
12.36372,1001,713.651624
11.801255,1001,719.28212
11.607411,1001,723.734411
12.431359,1001,728.250618
0.201029,67,728.714961
0.475823,89,729.280613
0.171759,63,729.739685
11.629168,1001,734.241921
12.728948,1001,739.858291
