#{"t_start": 1765587102.7036328, "env_id": "None"}
r,l,t
30.438279,59,1.022293
455.723761,1001,5.258285
246.881622,312,6.660868
652.942367,765,9.821364
27.520492,49,10.182259
46.23466,66,10.610306
25.452699,43,10.950024
46.867506,80,11.470087
970.918314,1001,15.788057
47.884329,69,16.266326
24.802651,46,16.632653
570.360475,588,19.377675
274.168095,341,21.79112
322.660849,312,23.187724
26.458155,54,23.564663
983.543504,1001,27.655787
105.991609,139,28.383597
534.903526,957,32.386664
48.012589,103,32.963151
1091.015574,1001,37.059886
391.88764,445,39.70843
107.509969,188,40.616731
34.695842,61,41.023638
503.362248,656,43.773789
55.249602,89,44.287284
22.007557,41,44.613473
33.766268,58,45.006152
26.826534,55,45.389843
416.21292,489,47.488328
53.796161,86,47.995094
40.732836,61,48.40209
916.527442,1001,52.508075
113.204206,145,53.240393
148.296358,191,54.160426
919.217231,1001,59.011902
379.26485,560,61.384753
21.515614,47,61.738438
157.645699,197,62.671323
66.342692,90,63.189505
106.071783,192,64.11045
770.347216,985,68.133658
34.276437,68,68.570698
344.162049,368,70.177814
29.425807,55,70.55816
24.221969,57,70.947542
211.304171,326,72.388191
130.563027,187,73.312512
30.361503,46,73.662835
56.477974,88,74.167562
30.948656,53,74.536877
30.905608,56,74.926395
950.763289,1001,79.760305
1055.924685,1001,83.856393
288.371253,477,85.888796
581.170441,766,89.073396
23.486405,50,89.436334
1112.954269,1001,93.523765
43.45665,99,94.076043
222.890224,216,95.823695
25.440044,51,96.18716
906.203666,1001,100.275314
44.295507,65,100.698687
982.696383,960,104.637473
59.870173,87,105.140086
939.674189,1001,109.255162
915.872079,1001,114.07548
959.467977,1001,118.177291
29.589668,55,118.563432
121.998414,188,119.462466
23.757593,52,119.836854
548.38705,621,122.459157
991.196759,1001,126.551801
30.488245,59,126.951264
668.33913,783,130.19235
167.827511,221,131.956666
22.986958,41,132.28805
92.836947,147,133.034684
32.115627,53,133.403551
1067.18635,1001,137.50423
1104.631833,1001,141.65122
200.028305,247,142.788343
849.816,1001,146.896636
29.467032,60,147.299453
109.912084,167,148.123274
43.379492,93,148.656526
47.076559,80,149.134682
943.155591,1001,153.974998
580.896603,643,156.656997
210.579822,305,158.009006
912.014843,1001,162.106842
620.598914,865,165.651945
1010.604445,1001,170.513404
31.731209,65,170.939566
1003.731024,1001,175.043869
800.987418,1001,179.120199
54.031287,88,179.639604
35.669438,58,180.03607
41.616035,81,180.518705
29.282203,49,180.878531
406.096014,398,182.599514
1159.354584,1001,187.475701
150.975616,174,188.325084
630.856557,1001,192.426945
53.202718,89,192.944628
234.138039,305,194.306097
25.42775,57,194.693107
957.514511,1001,198.782562
706.476187,1001,202.881836
35.504832,57,203.270081
866.900889,1001,208.090922
65.009644,102,208.656023
858.964854,781,211.886411
39.633753,64,212.299893
118.935271,152,213.058185
49.657063,90,213.57759
460.809863,502,215.707699
34.962513,59,216.10683
30.159515,58,216.501049
32.762475,55,216.882988
28.020375,55,217.265381
1046.16368,1001,221.361754
699.688215,1001,226.212546
41.799206,64,226.625135
1146.892485,1001,230.740608
1007.224918,986,234.776811
944.954627,903,238.486792
961.192386,1001,243.328499
425.394855,524,245.553457
731.956147,849,249.06919
112.019356,152,249.834703
1036.58392,1001,253.931113
46.976473,61,254.333612
973.05865,1001,258.422275
421.006674,527,261.399342
934.19719,970,265.368856
752.484908,672,268.178519
722.003962,1001,272.288338
1039.198852,1001,277.127587
993.958069,1001,281.244176
846.478267,1001,285.369588
36.144069,70,285.822015
122.273092,214,286.835459
1061.782989,1001,290.955326
675.922123,1001,295.816647
29.95598,62,296.234247
1125.105604,1001,300.373344
888.303124,1001,304.523746
245.549748,263,305.740261
786.020436,1001,309.877885
883.101734,1001,314.788586
143.404731,246,315.935856
1182.016507,1001,320.295301
127.65361,155,321.095311
73.688517,93,321.653367
879.208052,1001,325.819191
1079.908316,1001,330.010808
960.345267,1001,334.933921
948.67359,1001,339.082555
640.135409,760,342.293021
622.573587,1001,346.446077
911.188314,1001,351.372168
908.623719,1001,355.509316
888.704848,994,359.652171
884.658287,1001,363.829124
1014.740421,1001,368.736012
22.67339,42,369.074784
772.476192,1001,373.254126
1139.876946,1001,377.485171
738.980218,1001,381.691856
145.208126,244,382.836037
373.430448,419,385.390389
54.245954,88,385.916372
1076.667153,1001,390.085883
33.186496,62,390.50327
957.755799,1001,394.677415
1014.916992,1001,398.858288
1212.727609,1001,403.787726
976.534142,1001,407.968138
109.545355,191,408.900078
63.521184,89,409.42066
910.562073,1001,413.583498
180.171494,357,415.183278
933.236544,1001,419.34228
819.972056,1001,424.257369
404.329667,436,426.171399
926.628988,1001,430.343831
515.014099,574,432.818938
31.852642,52,433.193826
434.24978,508,435.393479
701.221703,679,438.287181
419.693043,416,440.889003
75.410199,100,441.452404
31.909913,53,441.834881
894.850771,1001,446.005847
786.775979,1001,450.19174
728.468578,1001,454.368573
66.180156,87,454.883428
28.677172,57,455.277721
1050.025864,1001,460.186189
880.433664,1001,464.379806
1023.658624,1001,468.55486
1182.898887,1001,472.742377
975.037263,1001,477.680365
1004.295718,1001,481.868694
934.314049,1001,486.041637
55.017024,91,486.580077
59.096502,89,487.107513
62.991695,95,487.656319
207.251648,228,488.732738
1123.428559,1001,492.90702
912.607349,1001,497.836126
40.59612,63,498.261191
771.707467,1001,502.447469
910.788157,1001,506.649179
648.208782,654,509.447427
383.969357,418,511.29836
1123.040513,1001,516.234076
1024.785973,1001,520.418857
1061.750295,1001,524.60281
1100.898685,1001,528.784985
45.920704,75,529.260854
102.524954,136,529.976747
1069.174691,1001,534.890667
871.955985,1001,539.081941
160.069771,236,540.192156
996.619237,1001,544.377044
1018.678405,1001,549.301954
1049.108728,1001,553.487949
921.241027,1001,557.693581
754.645372,1001,561.866138
728.886652,1001,566.049259
29.38132,61,566.466607
40.301499,58,567.625386
947.180645,1001,571.838225
1004.758448,1001,576.019922
1125.780481,1001,580.201997
750.767214,1001,584.385668
38.332302,69,585.584617
284.253332,298,586.947394
883.483879,1001,591.133873
988.399567,1001,595.319792
40.235042,66,595.750807
850.96086,1001,599.931132
163.141821,231,601.026313
1043.720316,1001,605.95293
