#{"t_start": 1765742883.0961878, "env_id": "None"}
r,l,t
2072.397756,1001,5.14811
1491.055665,845,8.907953
468.210187,224,9.986583
1974.38114,1001,14.174282
510.439229,298,15.567415
1864.551942,1001,20.487492
2194.833817,1001,24.810341
1918.285617,1001,29.137282
2105.711197,1001,33.340023
2166.790026,1001,38.562539
2190.260823,1001,42.705444
147.962823,111,43.304967
1777.677466,1001,47.48888
481.300468,267,48.729747
1935.864197,1001,53.077688
685.753648,392,54.866793
2248.892367,1001,59.844876
2031.210106,1001,64.314363
1979.281571,1001,68.553449
1937.256903,1001,73.054837
1835.355438,1001,78.164287
2201.743939,1001,82.540702
1863.601782,1001,86.782458
415.087242,197,87.750402
1946.277734,1001,91.964754
1999.150175,1001,97.002003
2012.741321,1001,101.217728
1876.257996,1001,105.432411
1854.118907,1001,109.660093
2145.62366,1001,114.787012
2145.536542,1001,119.725354
2106.464859,1001,124.340415
2081.935257,1001,128.767672
1989.02972,1001,134.11243
1999.362052,1001,138.675159
2204.277029,1001,142.890186
2195.71777,1001,147.125642
146.446521,121,147.785849
2209.835284,1001,152.80999
531.832569,279,154.110854
155.098526,101,154.686424
406.663857,192,155.633348
1959.454364,1001,159.874854
2103.164195,1001,164.082765
2114.460964,1001,169.093959
2193.82326,1001,173.309878
2285.078998,1001,177.563018
1400.091087,792,180.946355
418.7648,352,182.531992
1993.080515,1001,187.552415
2146.036075,1001,191.775471
1814.437273,1001,195.989234
1926.290938,1001,200.510104
2204.484915,1001,205.536452
444.141145,223,206.608762
2080.001327,1001,210.831105
1847.658847,1001,215.058154
442.479414,215,216.102335
1945.614529,1001,220.332403
2150.696662,1001,225.331556
2041.585784,1001,229.547854
2189.961002,1001,233.759964
2101.044683,1001,237.995692
2199.950792,1001,243.027195
2182.762223,1001,247.558042
2277.808224,1001,251.830125
2299.553357,1001,256.105726
2134.266355,1001,261.154815
2064.903419,1001,265.386802
1856.838288,1001,269.620466
2024.689366,1001,273.855275
2002.709414,1001,278.899984
1284.592541,760,282.16085
180.924676,205,283.155793
2271.228029,1001,287.385037
546.709741,287,288.717294
1928.881361,1001,292.955663
604.707013,320,294.420673
440.041616,263,295.652443
471.713496,223,297.524661
