#{"t_start": 1765809665.4837382, "env_id": "None"}
r,l,t
2150.619505,1001,4845.349066
2410.303446,1001,4850.314327
2394.647457,1001,4854.530378
1724.586095,1001,4858.762133
2414.160789,1001,4863.022663
2170.716963,1001,4867.998854
553.595206,274,4869.284869
129.489802,120,4869.941261
2296.572524,1001,4874.168363
2384.792121,1001,4878.378755
2093.266719,1001,4882.627977
1981.660661,1001,4887.618126
2203.416168,1001,4891.839194
2161.159987,1001,4896.053902
2002.311027,1001,4900.27767
1955.643903,1001,4905.240466
2363.826591,1001,4909.452337
2137.175313,1001,4913.656889
1891.988954,1001,4917.887176
1958.212575,1001,4922.855901
2050.670575,1001,4927.08906
2447.437216,1001,4931.299135
2041.097357,1001,4935.512842
2267.378911,1001,4940.473558
2168.65819,1001,4944.689228
1108.748384,615,4947.348308
568.515323,292,4948.693146
2081.281851,1001,4952.910064
2167.203284,1001,4957.873856
865.596056,454,4959.882147
1875.377611,1001,4964.092228
2172.425483,1001,4968.320156
2225.548228,1001,4972.536674
2050.961853,1001,4977.500647
1942.095288,1001,4981.717557
2371.305419,1001,4985.937262
2203.383776,1001,4990.178387
2132.858265,1001,4995.165628
2023.385287,1001,4999.379768
2042.846892,1001,5003.596963
1941.530662,1001,5007.82945
2054.797728,1001,5012.794143
2121.367528,1001,5017.044464
2225.268396,1001,5021.258851
288.847397,246,5022.412377
619.235049,317,5023.860438
772.708978,433,5025.77402
228.761208,143,5026.518979
1399.54096,824,5030.763101
126.92137,95,5031.315281
2278.231275,1001,5035.53334
475.307317,235,5036.652434
155.643362,113,5037.278581
1209.629623,657,5040.10336
2214.230691,1001,5044.314041
2045.813428,1001,5049.270963
2406.98314,1001,5053.485269
2399.188411,1001,5057.697505
2310.914405,1001,5061.912044
597.007707,301,5063.297484
941.432231,516,5065.556279
2090.915587,1001,5070.512247
970.472694,527,5072.817771
313.121036,273,5074.083021
2003.769777,1001,5078.289933
2438.149796,1001,5082.499464
2449.040078,1001,5087.462235
2477.377453,1001,5091.670269
2158.579033,1001,5095.894377
2353.74138,1001,5100.112385
2155.40028,1001,5105.082267
2117.898446,1001,5109.300371
2353.756199,1001,5113.508633
2362.786609,1001,5117.714551
2325.800513,1001,5122.677857
2395.720649,1001,5126.903492
1746.333536,1001,5131.129346
2184.487818,1001,5135.349482
2168.931003,1001,5140.314072
2237.467934,1001,5144.524596
2015.196302,1001,5148.755336
1962.945691,1001,5152.975317
2382.249801,1001,5157.932493
2090.178511,1001,5162.152795
115.90418,74,5162.615667
1153.817611,651,5165.429033
2352.822209,1001,5169.652481
1628.425957,929,5173.592734
1891.404278,1001,5178.561432
2276.712244,1001,5182.778127
2287.168134,1001,5187.00028
2325.97509,1001,5191.211747
2160.961636,1001,5196.176106
2171.850601,1001,5200.394286
759.438462,390,5202.138219
1993.654884,1001,5206.350694
2128.589308,1001,5210.567828
552.161784,277,5212.610259
2018.502374,1001,5216.833468
2259.334973,1001,5221.056607
2359.539715,1001,5225.284238
2310.95342,1001,5230.258776
2078.616585,1001,5234.476807
2202.784225,1001,5238.699898
2312.824449,1001,5242.937293
1916.234016,1001,5247.967944
2111.656061,1001,5252.201673
2331.882162,1001,5256.421002
2419.880161,1001,5260.627325
2188.077217,1001,5264.847718
2201.002909,1001,5269.830369
2365.054001,1001,5274.04681
903.686611,486,5276.191035
868.868254,508,5278.406172
2298.481693,1001,5282.613061
2014.92397,1001,5287.577997
2295.719088,1001,5291.795779
100.120166,70,5292.248792
2068.321996,1001,5296.473968
2031.636342,1001,5300.693773
2274.748154,1001,5305.655831
2314.686822,1001,5309.864169
2051.910093,1001,5314.081275
2028.020116,1001,5318.302331
2128.611001,1001,5323.276175
2157.398977,1001,5327.492224
2124.428779,1001,5331.718618
770.578729,407,5333.533155
2025.062409,1001,5338.505438
2041.58512,1001,5342.734125
2111.504704,1001,5346.948053
628.889807,329,5348.44687
2446.32505,1001,5352.659323
2441.376668,1001,5357.623997
2107.965994,1001,5361.85196
2182.28783,1001,5366.11997
2399.529516,1001,5370.3365
2316.264735,1001,5375.307458
1846.074158,1001,5379.538481
503.287659,232,5380.650147
290.561331,183,5381.551719
1591.707547,903,5385.390571
1973.359262,1001,5389.634871
2154.667409,1001,5394.621367
2379.036158,1001,5398.833698
2260.68424,1001,5403.05356
2167.440464,1001,5407.286046
2369.522067,1001,5412.251644
2084.899026,1001,5416.469631
483.992161,263,5417.699049
2332.877368,1001,5421.925881
1920.78581,1001,5426.172959
84.674179,65,5426.60349
743.333298,622,5430.025266
2211.237693,1001,5434.249782
2174.599552,1001,5438.468569
2358.898179,1001,5442.678748
579.056005,281,5443.980321
2232.642641,1001,5448.935538
493.375111,234,5450.062725
2338.491549,1001,5454.281432
2462.258454,1001,5458.497669
2390.516008,1001,5462.715842
1963.377787,1001,5467.680058
2386.960955,1001,5471.908165
2317.153694,1001,5476.120167
2067.539738,1001,5480.335778
2316.125396,1001,5485.303981
2106.504155,1001,5489.521534
408.921074,307,5490.927137
2070.409269,1001,5495.160112
647.62069,323,5496.639938
2218.725686,1001,5501.603905
2489.770611,1001,5505.814932
1943.652908,1001,5510.037749
2257.031737,1001,5514.255657
212.820065,159,5515.066246
1912.796479,1001,5520.019454
2115.82165,1001,5524.237614
