#{"t_start": 1765466454.942132, "env_id": "None"}
r,l,t
0.0,390,144.67325
0.0,219,145.733945
0.0,210,146.767678
0.0,75,147.325708
0.0,435,149.356356
0.0,415,151.297983
0.0,151,152.137817
0.0,102,152.766838
0.0,67,153.260157
0.0,478,155.452256
0.0,247,156.628313
0.0,90,157.178228
0.0,95,157.741415
0.0,263,158.984506
0.0,75,159.460903
0.0,133,160.151697
0.0,63,160.565035
0.0,321,161.996419
0.0,756,166.300166
0.0,354,167.895609
0.0,74,168.359628
0.0,164,169.183481
0.0,127,169.858976
0.0,454,171.815381
0.0,636,174.491749
0.0,88,175.01096
0.0,1001,179.197459
0.0,64,179.618856
0.0,63,180.034018
0.0,56,180.421815
0.0,76,180.892021
0.0,132,181.584252
0.0,155,182.36033
0.0,148,183.994881
0.0,85,184.501719
0.0,89,185.020988
0.0,74,185.486181
0.0,246,186.622887
0.0,217,187.646591
0.0,179,188.519559
0.0,68,188.954637
0.0,215,189.972753
0.0,106,190.556179
0.0,157,191.35005
0.0,419,193.193381
0.0,92,193.728203
0.0,504,195.936644
0.0,519,198.19326
0.0,299,199.572175
0.0,74,200.031411
0.0,108,200.64715
0.0,267,201.902893
0.0,287,203.200131
0.0,160,204.902652
0.0,315,206.361989
0.0,561,208.758165
0.0,525,211.115592
0.0,305,212.506513
0.0,132,213.198037
0.0,171,214.042444
0.0,65,214.468034
0.0,201,215.449904
0.0,94,216.004486
0.0,72,216.466286
0.0,339,217.975249
0.0,72,218.423782
0.0,769,221.732479
0.0,75,222.195334
0.0,84,222.692542
0.0,105,223.280323
0.0,277,225.480002
0.0,128,226.180728
0.0,170,227.032949
0.0,180,227.922538
0.0,287,229.277052
0.0,311,230.701766
0.0,241,231.842701
0.0,159,232.644108
0.0,710,235.663824
0.0,70,236.118097
0.0,589,238.662484
0.0,95,239.211241
0.0,301,240.586121
0.0,189,241.522777
0.0,173,242.389149
0.0,68,242.857013
0.0,83,243.367155
0.0,103,243.954385
0.0,449,246.84515
0.0,778,250.131334
0.0,178,251.00967
0.0,197,251.965713
0.0,142,252.692364
0.0,123,253.347721
0.0,342,254.878906
0.0,426,256.734384
0.0,279,258.097501
0.0,85,258.659701
0.0,100,259.23829
0.0,97,259.79254
0.0,88,260.309916
0.0,175,261.172789
0.0,91,261.702135
0.0,831,266.018659
0.0,95,266.568032
0.0,282,267.863794
0.0,64,268.283243
0.0,85,268.788665
0.0,747,272.082418
0.0,112,272.706481
0.0,150,273.47586
0.0,101,274.071436
0.0,363,275.899611
0.0,364,277.752057
0.0,697,280.722661
0.0,760,284.055333
0.0,94,285.559485
0.0,231,286.647191
0.0,330,288.125671
0.0,81,288.627007
0.0,51,288.994559
0.0,149,289.759635
0.0,160,290.558263
0.0,279,291.824054
0.0,389,293.544673
0.0,149,294.29491
0.0,93,294.825406
0.0,371,296.44632
0.0,667,299.306922
0.0,337,301.065407
0.0,52,301.486924
0.0,282,302.845423
0.0,155,303.637275
0.0,99,304.204352
0.0,66,304.649888
0.0,120,306.250715
0.0,94,306.817457
0.0,45,307.174566
0.0,357,308.77698
0.0,142,309.51063
0.0,96,310.064631
0.0,74,310.537069
0.0,642,313.69173
0.0,85,314.224769
0.0,78,314.726159
0.0,77,315.3227
0.0,106,316.032051
0.0,170,316.915163
0.0,378,318.626455
0.0,90,319.171061
0.0,74,319.643619
0.0,194,320.598726
0.0,302,321.996146
0.0,314,323.43693
0.0,194,324.393044
0.0,359,326.002928
0.0,63,326.424063
0.0,75,326.898603
0.0,321,329.542076
0.0,174,330.436576
0.0,101,331.01534
0.0,158,331.820471
0.0,346,333.386622
0.0,175,334.274066
0.0,414,336.100836
0.0,207,337.097886
0.0,172,337.978465
0.0,220,339.050473
0.0,226,340.128743
0.0,429,342.035452
0.0,124,342.781316
0.0,340,344.352124
0.0,213,345.386234
0.0,84,345.88851
0.0,277,347.156357
0.0,79,347.647432
0.0,314,349.989778
0.0,367,351.64367
0.0,186,352.560087
0.0,246,353.729302
0.0,69,354.179898
0.0,601,356.735605
0.0,283,358.031823
0.0,193,358.966972
0.0,247,360.117768
0.0,268,361.361497
0.0,82,361.865863
0.0,162,362.693671
0.0,288,364.040406
0.0,59,364.454671
0.0,117,365.096161
0.0,264,366.320966
0.0,73,366.778218
0.0,109,367.387055
0.0,82,367.889601
0.0,354,370.437523
0.0,567,372.915954
0.0,662,375.732858
0.0,323,377.18562
0.0,238,378.297796
0.0,296,379.638154
0.0,141,380.375084
0.0,267,381.606017
0.0,89,382.123362
0.0,72,382.5764
0.0,141,383.301876
0.0,269,384.528898
0.0,125,385.189838
0.0,627,387.837379
0.0,827,392.44528
0.0,161,393.278763
0.0,171,394.1555
0.0,164,394.995311
0.0,324,396.494701
0.0,107,397.109093
0.0,59,397.524916
0.0,583,400.07832
0.0,127,400.785642
0.0,179,401.708098
0.0,278,403.053467
0.0,372,404.888011
0.0,264,406.2518
0.0,782,411.104096
0.0,222,412.214581
0.0,74,412.70557
0.0,410,414.563107
0.0,378,416.336161
0.0,60,416.753133
0.0,47,417.111516
0.0,168,417.977119
0.0,238,419.137845
0.0,65,419.576171
0.0,419,421.455062
0.0,148,422.223779
0.0,1001,426.562729
0.0,207,427.616165
0.0,159,428.477613
0.0,93,429.052433
0.0,75,429.542164
0.0,182,431.563713
0.0,125,432.269075
0.0,93,433.075041
0.0,91,433.664607
0.0,129,434.366824
0.0,70,434.824407
0.0,178,435.704939
0.0,46,436.052868
0.0,242,437.197525
0.0,167,438.031976
0.0,888,441.808956
0.0,599,444.950391
0.0,87,445.524018
0.0,130,446.278321
0.0,68,446.769223
0.0,67,447.232886
0.0,543,449.873799
0.0,235,451.19081
0.0,153,452.08248
0.0,106,452.754203
0.0,426,455.995138
0.0,177,456.881894
0.0,69,457.325931
0.0,537,459.786427
0.0,133,460.505698
0.0,274,461.938011
0.0,68,462.39465
0.0,166,463.231867
0.0,264,464.49326
0.0,332,466.149615
