#{"t_start": 1765931094.026413, "env_id": "None"}
r,l,t
12.448369,1001,1556.167837
12.26356,1001,1560.505287
12.496409,1001,1565.865601
12.063108,1001,1570.955468
12.180982,1001,1575.437413
11.518058,1001,1579.798106
12.062441,1001,1585.423121
12.214146,1001,1590.20612
8.770131,816,1593.821191
12.397789,1001,1598.31687
12.545141,1001,1602.955888
0.421639,98,1603.54084
5.462504,624,1607.166656
11.794485,1001,1611.509109
11.948809,1001,1615.859009
12.178963,1001,1620.305635
12.507324,1001,1625.56009
8.132265,938,1629.689135
7.855209,765,1633.063105
0.135778,116,1633.711856
11.633966,1001,1638.087448
12.534561,1001,1643.357863
12.651215,1001,1647.730632
12.420248,1001,1652.422899
12.187318,1001,1656.756587
12.178795,1001,1661.928986
8.160542,904,1665.922706
9.754844,1001,1670.3339
12.178876,1001,1674.735483
11.715067,1001,1679.076795
8.55348,776,1683.397429
11.953423,1001,1687.7525
11.889496,1001,1692.08055
12.26519,1001,1696.569852
7.709297,820,1700.986844
12.41864,1001,1705.315997
12.110945,1001,1709.649502
12.129979,1001,1713.997596
12.310829,1001,1719.100688
0.195147,139,1719.863057
0.61629,168,1720.724431
11.86166,1001,1725.063047
12.017846,1001,1729.416227
11.797459,1001,1733.728805
12.466151,1001,1738.918045
11.380269,1001,1743.415457
12.440018,1001,1747.8559
12.138382,1001,1752.514488
11.486648,1001,1757.650128
11.527244,1001,1761.984053
12.135303,1001,1766.336524
9.161231,915,1770.325747
8.92219,1001,1775.476795
-0.060705,62,1775.921148
11.937559,1001,1780.287333
11.782935,1001,1784.63353
12.105698,1001,1788.959635
8.56172,930,1793.794097
11.907362,1001,1798.127964
12.262815,1001,1802.500477
11.951847,1001,1806.830606
12.061141,1001,1811.993343
12.249202,1001,1816.431841
12.442395,1001,1820.834129
0.519193,119,1821.509351
0.488334,211,1822.552519
11.8659,1001,1826.929841
-0.02731,176,1827.823324
12.362688,1001,1833.320198
12.310675,1001,1837.73224
12.314866,1001,1842.087573
12.407623,1001,1846.424784
12.332233,1001,1851.568225
9.079857,872,1855.370354
11.838726,1001,1859.715715
12.279978,1001,1864.063469
12.489231,1001,1869.150768
12.057967,1001,1873.54298
12.215858,1001,1877.965148
2.343943,299,1879.383013
12.512588,1001,1883.73581
12.277044,1001,1888.937119
12.06263,1001,1893.27795
12.268765,1001,1897.625689
12.242586,1001,1901.961676
11.116056,1001,1907.082365
12.294056,1001,1911.708973
12.608863,1001,1916.058104
12.065665,1001,1920.409839
12.178058,1001,1925.535549
12.596045,1001,1929.911886
11.939969,1001,1934.254979
12.336299,1001,1938.647992
12.327163,1001,1943.779711
12.364069,1001,1948.149333
11.78002,1001,1952.510581
12.609166,1001,1956.850828
12.664385,1001,1961.960852
12.38553,1001,1966.325294
11.739539,1001,1970.66396
12.626987,1001,1975.014313
11.922133,1001,1979.348164
12.489664,1001,1984.4449
12.148361,1001,1988.807566
12.356935,1001,1993.136551
12.544167,1001,1997.448536
12.050289,1001,2002.640773
12.077447,1001,2007.002557
12.148089,1001,2011.403454
12.276344,1001,2015.752071
12.065627,1001,2020.909123
12.258216,1001,2025.258332
12.558192,1001,2029.619796
12.35485,1001,2033.956911
12.150125,1001,2039.079787
11.801162,1001,2043.442697
12.322846,1001,2047.784225
12.607517,1001,2052.112156
12.195683,1001,2057.259789
12.474626,1001,2061.589768
12.665054,1001,2065.947681
12.294799,1001,2070.279695
12.437945,1001,2075.411044
12.362818,1001,2079.748855
12.635931,1001,2084.072534
12.103416,1001,2088.427657
12.349867,1001,2093.541318
12.610917,1001,2097.894032
12.527661,1001,2102.227283
12.390453,1001,2106.577057
12.439257,1001,2111.677024
12.251497,1001,2116.083761
12.41296,1001,2120.551316
12.453192,1001,2124.869316
12.401015,1001,2130.07359
12.309912,1001,2134.438807
12.31164,1001,2138.765518
12.281524,1001,2143.092328
0.770082,218,2144.174574
8.234936,736,2148.190013
0.265977,89,2148.726012
12.292459,1001,2153.052646
12.684996,1001,2157.386704
12.594082,1001,2161.703309
12.587753,1001,2166.832468
12.396994,1001,2171.368453
12.371286,1001,2175.710377
12.056275,1001,2180.119306
12.561988,1001,2184.52796
12.430952,1001,2190.150992
12.284833,1001,2194.559295
12.391354,1001,2198.914283
12.386773,1001,2203.252525
12.582765,1001,2208.394406
12.022942,1001,2212.735552
12.575736,1001,2217.408427
12.623826,1001,2221.958627
12.249469,1001,2227.11607
12.336184,1001,2231.437276
12.55722,1001,2236.016661
12.561143,1001,2240.343154
11.978158,1001,2245.450815
12.385498,1001,2249.778339
12.687798,1001,2254.09762
3.598457,460,2256.167808
11.081138,1001,2261.269736
12.393483,1001,2265.590051
11.635339,1001,2269.909411
12.772301,1001,2274.224967
2.181093,253,2275.456275
0.044943,66,2275.911832
11.665877,1001,2281.02439
12.060536,1001,2285.358043
9.838587,1001,2289.661874
12.434335,1001,2293.980058
12.641288,1001,2299.103339
12.47606,1001,2303.446317
12.045915,1001,2307.784449
12.025096,1001,2312.112861
12.359415,1001,2317.541863
12.649657,1001,2321.864002
11.59658,1001,2326.172707
12.658555,1001,2330.493792
12.611004,1001,2335.805572
11.819741,1001,2340.129553
12.50951,1001,2344.453808
12.744313,1001,2348.798411
12.42602,1001,2353.139237
12.40274,1001,2358.230094
12.343593,1001,2362.556116
12.50014,1001,2366.875523
12.054468,1001,2371.202075
11.832289,1001,2376.560959
12.405906,1001,2380.879285
12.578035,1001,2385.201846
12.278258,1001,2389.536706
8.781854,801,2393.831551
0.245904,64,2394.26258
11.954839,1001,2398.576372
12.441771,1001,2402.888993
12.530175,1001,2407.242967
12.526349,1001,2412.341615
12.577188,1001,2416.667391
12.289229,1001,2421.007797
12.562258,1001,2425.33996
12.355485,1001,2430.477302
12.175032,1001,2434.799392
12.477099,1001,2439.157815
12.336465,1001,2443.835858
12.745805,1001,2448.920018
10.475831,1001,2453.247709
12.58101,1001,2457.578639
12.346515,1001,2461.90403
12.776956,1001,2467.018283
11.86019,1001,2471.345104
12.469553,1001,2475.673125
12.763465,1001,2480.001121
12.727569,1001,2485.118278
12.800548,1001,2489.438591
11.846849,1001,2493.773455
12.525521,1001,2498.096379
12.464813,1001,2503.210819
8.499723,852,2506.920022
12.627516,1001,2511.243138
12.566347,1001,2515.589133
0.318285,192,2516.563151
12.576895,1001,2521.670251
12.917343,1001,2525.979195
12.186933,1001,2530.278029
11.504178,1001,2534.606757
12.04035,1001,2538.923919
12.605727,1001,2544.063784
12.520347,1001,2548.421785
12.314085,1001,2552.751226
12.562011,1001,2557.079035
12.765973,1001,2562.204741
12.400559,1001,2566.519832
12.574077,1001,2570.83952
12.055588,1001,2575.175363
12.812873,1001,2580.289804
12.023591,1001,2584.603849
12.715042,1001,2588.923543
12.614723,1001,2593.251396
12.593789,1001,2598.354927
12.883623,1001,2602.675062
12.245793,1001,2607.001794
12.450048,1001,2611.327656
2.446367,253,2612.557574
4.045739,477,2615.540188
12.821931,1001,2619.865212
12.735987,1001,2624.1753
9.765615,979,2628.385802
-0.194948,49,2628.768121
12.611962,1001,2633.874247
12.552631,1001,2638.210141
8.562715,812,2641.757279
0.021992,41,2642.11027
-0.027366,41,2642.462655
0.126923,79,2642.955462
12.704931,1001,2647.288438
12.598875,1001,2652.392316
12.951121,1001,2656.720133
12.522004,1001,2661.061405
4.213985,459,2663.141567
12.915307,1001,2667.468574
12.547486,1001,2672.579175
12.733975,1001,2676.906111
12.505037,1001,2681.226318
9.413445,845,2684.99466
12.789705,1001,2690.369197
12.052448,1001,2694.713192
12.726387,1001,2699.009762
12.859534,1001,2703.307386
12.199555,1001,2708.3849
12.611597,1001,2712.71555
2.289947,266,2714.012074
0.211786,93,2714.630232
0.154205,52,2715.05483
12.855531,1001,2719.503265
12.619635,1001,2723.82689
10.79461,1001,2728.957667
12.523374,1001,2733.293133
12.968705,1001,2737.627245
12.850082,1001,2741.93838
12.93476,1001,2747.034542
12.382291,1001,2751.355899
9.873395,933,2755.417179
12.66927,1001,2759.748136
12.859256,1001,2764.863254
12.808825,1001,2769.208496
12.909097,1001,2773.518362
12.543005,1001,2777.851868
8.674478,804,2781.352552
2.979557,359,2783.814542
0.041119,88,2784.345943
11.831706,1001,2788.674333
12.604197,1001,2793.008894
12.554826,1001,2797.337401
12.681718,1001,2802.484101
12.543771,1001,2806.801854
12.69292,1001,2811.126679
12.61991,1001,2815.46084
12.46984,1001,2820.583046
12.569019,1001,2824.895235
12.039734,1001,2829.251602
12.323797,1001,2833.87838
12.620582,1001,2839.002416
12.823396,1001,2843.330611
12.944994,1001,2847.667424
12.422627,1001,2851.976753
12.938691,1001,2856.289333
12.840524,1001,2861.419117
11.939844,1001,2865.7472
12.353898,1001,2870.067314
12.408325,1001,2874.517074
12.865336,1001,2879.727456
12.570756,1001,2884.050006
12.942639,1001,2888.370687
12.548085,1001,2892.692121
12.786949,1001,2897.853265
12.568897,1001,2902.198725
11.900805,1001,2906.507795
12.855585,1001,2910.857433
12.587082,1001,2915.989831
12.182623,1001,2920.319995
12.939424,1001,2924.636475
12.537888,1001,2928.964018
12.448338,1001,2934.060441
12.728798,1001,2938.387106
12.511806,1001,2942.70266
12.178877,1001,2947.038775
12.391796,1001,2952.140911
11.796829,1001,2956.483236
12.725247,1001,2960.813933
12.732307,1001,2965.142806
12.416169,1001,2970.262683
12.759564,1001,2974.83417
13.048413,1001,2979.235485
8.273996,768,2982.580044
12.367884,1001,2987.692402
9.027817,840,2991.351271
1.077552,255,2992.580627
12.615968,1001,2996.905119
12.812498,1001,3001.217259
13.029182,1001,3006.326726
12.495213,1001,3010.633799
12.905437,1001,3014.96668
12.875188,1001,3019.286824
12.588226,1001,3024.409071
12.374229,1001,3028.718945
11.877945,1001,3033.039317
11.742217,1001,3037.345792
11.301832,1001,3041.674831
12.679478,1001,3046.796607
12.777979,1001,3051.125562
12.672727,1001,3055.455637
12.271979,1001,3059.791332
12.874316,1001,3064.892845
12.696227,1001,3069.226419
12.894252,1001,3073.57451
12.108525,1001,3077.903746
12.894848,1001,3083.032978
12.881049,1001,3087.36976
12.518631,1001,3091.698818
9.228273,858,3095.432377
0.32461,102,3096.052002
0.010955,89,3096.589644
12.441494,1001,3102.005644
11.932901,1001,3106.338338
12.564394,1001,3110.660939
12.63766,1001,3114.986971
11.678036,1001,3120.067881
13.006253,1001,3124.381515
12.560239,1001,3128.687033
12.016275,1001,3133.029923
12.422924,1001,3138.141859
12.675321,1001,3142.47725
12.865836,1001,3146.811524
12.975404,1001,3151.14246
12.768685,1001,3156.283726
12.537411,1001,3160.612453
12.030026,1001,3164.937142
13.100353,1001,3169.267261
12.42084,1001,3174.368179
12.222531,1001,3178.688533
12.167202,1001,3182.990981
11.459813,1001,3187.31129
12.587495,1001,3192.408263
12.571064,1001,3196.740459
12.419056,1001,3201.055793
12.913303,1001,3205.373185
11.781321,1001,3210.486395
9.076263,811,3214.030562
11.871422,1001,3218.373508
10.855595,1001,3222.684522
12.706986,1001,3227.016614
9.312872,840,3231.481244
8.10196,803,3234.965013
2.247582,339,3236.63053
12.73757,1001,3241.222068
12.419202,1001,3245.566088
12.830613,1001,3250.658453
12.398819,1001,3254.978622
12.506925,1001,3259.573638
9.095717,806,3263.084139
11.824523,1001,3268.205002
12.701598,1001,3272.519343
12.83271,1001,3276.83417
12.810043,1001,3281.168711
12.793714,1001,3286.281202
12.826191,1001,3290.593793
2.899741,424,3292.515951
12.806721,1001,3296.832503
12.505745,1001,3301.159068
12.956715,1001,3306.260626
12.720381,1001,3310.590188
12.596249,1001,3314.927589
12.042352,1001,3319.243361
12.55873,1001,3324.393569
11.850437,1001,3328.720968
12.69469,1001,3333.038548
12.728166,1001,3337.338467
12.688617,1001,3342.466969
12.867589,1001,3346.796967
11.651067,1001,3351.104888
0.033666,158,3351.934736
-0.161738,44,3352.28428
0.392978,117,3352.95095
12.248765,1001,3357.266071
11.143812,1001,3362.372174
12.449798,1001,3366.671967
12.243599,1001,3370.98338
11.872962,1001,3375.311825
12.550545,1001,3380.410184
12.420755,1001,3384.744014
12.426072,1001,3389.086959
12.84244,1001,3393.418403
12.994662,1001,3398.536943
12.875917,1001,3402.861357
12.883996,1001,3407.188981
12.622597,1001,3411.505462
12.490402,1001,3416.682886
3.693264,478,3418.83924
0.813759,256,3420.060742
12.765891,1001,3424.369314
12.087746,1001,3428.68335
12.772287,1001,3433.803904
12.519137,1001,3438.124236
12.801992,1001,3442.451069
12.796616,1001,3446.773751
9.86941,923,3450.772401
9.26174,860,3455.303528
12.495531,1001,3459.617358
12.825281,1001,3464.166654
12.808538,1001,3468.509083
0.358231,132,3469.234473
12.098647,1001,3474.371451
12.720614,1001,3478.713207
12.279403,1001,3483.163263
12.732984,1001,3487.617799
12.504344,1001,3492.719907
10.069725,905,3496.658792
0.477756,99,3497.255294
12.8448,1001,3501.581184
12.227246,1001,3505.89663
12.81632,1001,3511.020157
12.097437,1001,3515.355249
8.893165,851,3519.065715
12.369685,1001,3523.383648
12.674323,1001,3528.518577
12.168537,1001,3532.852655
12.861655,1001,3537.171462
12.692021,1001,3541.500418
5.50098,656,3544.399011
12.888291,1001,3549.516812
12.770051,1001,3553.840861
8.304148,801,3557.333876
0.107149,47,3557.69779
12.234748,1001,3562.333873
12.897069,1001,3567.432086
12.42645,1001,3571.77106
10.069089,1001,3576.081996
12.598095,1001,3580.431416
12.869226,1001,3585.550451
13.046533,1001,3589.877028
9.708389,842,3593.542664
12.463315,1001,3597.865548
12.960344,1001,3602.968416
13.05101,1001,3607.29528
12.787548,1001,3611.639703
11.462749,1001,3615.960312
12.308006,1001,3621.063685
12.613642,1001,3625.405759
12.990257,1001,3630.013198
13.002019,1001,3634.325011
12.675883,1001,3639.466268
12.619877,1001,3643.804344
8.710166,768,3647.15193
12.824233,1001,3651.47101
12.953814,1001,3655.801514
13.217673,1001,3660.902072
13.04734,1001,3665.228529
12.937132,1001,3669.568238
12.993414,1001,3673.895985
12.933541,1001,3678.996225
12.654796,1001,3683.318779
13.063065,1001,3687.655712
12.786838,1001,3691.985607
12.164043,1001,3697.154726
13.131433,1001,3701.480617
12.726426,1001,3705.804626
12.916829,1001,3710.140068
3.589039,598,3713.615239
12.525575,1001,3717.948923
13.115388,1001,3722.263871
13.018141,1001,3726.603369
12.585085,1001,3731.703516
8.57581,821,3735.266007
12.841964,1001,3739.599628
13.092603,1001,3743.943263
12.652117,1001,3748.269225
13.182972,1001,3753.382019
9.183548,789,3756.898364
12.977478,1001,3761.241922
12.866628,1001,3765.561501
12.831265,1001,3770.678013
12.811311,1001,3775.015571
12.542148,1001,3779.31952
12.982911,1001,3783.656213
12.866142,1001,3788.757087
12.765734,1001,3793.084513
12.945792,1001,3797.421966
12.54658,1001,3801.74846
12.860817,1001,3806.835293
13.060696,1001,3811.193532
12.976866,1001,3815.512715
12.667496,1001,3819.853361
12.680217,1001,3824.978015
12.574849,1001,3829.307225
12.952862,1001,3833.641931
13.070771,1001,3837.969576
13.09457,1001,3843.099235
12.734684,1001,3847.419127
12.569071,1001,3851.755434
12.961047,1001,3856.087533
12.876662,1001,3861.209545
8.444905,737,3864.452488
12.979861,1001,3868.774028
12.797477,1001,3873.463401
12.015416,1001,3878.070237
8.766564,814,3882.384072
0.510367,159,3883.215147
12.800837,1001,3887.542451
12.855781,1001,3891.856859
13.076044,1001,3896.173574
12.904348,1001,3901.273572
12.834584,1001,3905.579847
12.656356,1001,3909.90857
12.711773,1001,3914.261044
11.633734,1001,3919.363562
13.134145,1001,3923.702876
12.992631,1001,3928.020864
