#{"t_start": 1765972513.8508139, "env_id": "None"}
r,l,t
0.184768,56,777.596259
11.102932,1001,781.930821
0.167849,56,782.328828
11.227959,1001,786.628486
12.18827,1001,790.934155
11.928793,1001,796.13581
11.268425,1001,800.425989
11.323833,1001,804.703122
0.292149,104,805.294237
11.211041,1001,809.582525
12.017754,1001,814.745244
12.235611,1001,819.061986
12.601543,1001,823.350257
0.191562,166,824.205786
11.903317,1001,828.498336
12.489167,1001,833.707904
11.43625,1001,838.021072
10.08645,1001,842.3234
11.133266,1001,846.638036
10.200062,1001,851.856018
11.771284,1001,856.148428
0.190187,62,856.570139
0.262782,47,856.942197
11.010385,1001,861.221406
12.600847,1001,865.507626
12.111536,1001,870.673055
11.27873,1001,874.951309
11.9794,1001,879.245445
11.5872,1001,883.527123
11.056153,1001,888.702985
12.548853,1001,892.98598
0.656964,120,893.648434
11.971431,1001,897.956553
0.196542,58,898.359314
11.675835,1001,902.648546
12.285688,1001,907.855037
11.150671,1001,912.155425
9.622549,1001,916.447188
11.109674,1001,920.712023
12.771708,1001,925.853631
0.251731,64,926.294303
11.374913,1001,930.592933
0.14665,49,930.973015
11.032096,1001,935.279712
11.598693,1001,939.577268
11.917805,1001,944.724028
0.209361,58,945.129709
0.911591,160,945.948628
0.207253,62,946.365939
11.729564,1001,950.638074
12.343226,1001,954.933252
12.015875,1001,959.236917
13.095934,1001,964.472216
12.726751,1001,968.771958
11.878057,1001,973.08392
11.737674,1001,977.373146
11.785422,1001,982.976308
11.491675,1001,987.274246
12.222092,1001,991.586226
12.35953,1001,995.885534
11.222616,1001,1001.065618
11.747797,1001,1005.3667
12.321384,1001,1009.673807
11.206799,1001,1013.987544
11.716614,1001,1019.236405
12.351567,1001,1023.528958
10.355272,1001,1027.822517
11.53301,1001,1032.13714
12.077096,1001,1037.326777
0.053989,51,1037.715289
12.074529,1001,1042.011072
12.540786,1001,1046.309914
12.334962,1001,1050.603277
0.24721,129,1051.297661
8.0486,1001,1056.462283
12.282624,1001,1060.763934
12.091612,1001,1065.041067
12.617767,1001,1069.330435
0.344942,66,1069.767717
11.038805,1001,1074.942632
12.019164,1001,1079.224435
9.230531,1001,1083.506139
-0.11656,172,1084.394915
9.912936,1001,1088.687721
12.049745,1001,1093.872804
12.524699,1001,1098.164556
0.194362,59,1098.573628
12.350123,1001,1102.868224
12.029005,1001,1107.161969
10.517458,1001,1112.317979
12.794006,1001,1116.62187
13.061977,1001,1120.902361
13.006778,1001,1125.197691
13.045032,1001,1130.321013
12.658538,1001,1134.610553
12.414365,1001,1138.909223
12.076667,1001,1143.212553
12.303507,1001,1148.422708
0.441467,96,1148.982637
10.579797,1001,1153.257098
12.248848,1001,1157.540445
10.470282,1001,1161.813479
12.424891,1001,1167.002524
12.725287,1001,1171.290316
0.162447,63,1171.718234
0.434731,81,1172.218026
12.5609,1001,1176.498704
12.857099,1001,1180.788901
12.436302,1001,1185.914769
13.151327,1001,1190.199601
12.87168,1001,1194.473345
12.797649,1001,1198.764965
12.562207,1001,1203.997307
13.194924,1001,1208.294942
12.798554,1001,1212.58485
12.53471,1001,1216.882805
11.854754,1001,1222.1144
12.663956,1001,1226.400408
12.779822,1001,1230.69905
12.658056,1001,1235.003626
0.175954,65,1235.441811
9.593468,1001,1239.721111
12.870442,1001,1244.933894
12.576736,1001,1249.239164
0.198428,68,1249.687526
13.112909,1001,1253.985112
12.359279,1001,1258.287565
13.052609,1001,1263.457732
12.563375,1001,1267.755949
12.125743,1001,1272.044795
12.735671,1001,1276.337905
12.843981,1001,1281.487433
12.905772,1001,1286.076794
13.020255,1001,1290.451894
12.34548,1001,1294.751017
0.093071,55,1295.140414
11.312558,1001,1300.346378
11.501516,1001,1304.644233
0.266068,73,1305.108612
12.552977,1001,1309.415747
12.968021,1001,1313.717363
0.247283,65,1314.152225
12.188512,1001,1319.310105
12.777785,1001,1323.608139
12.98926,1001,1327.98265
0.367938,251,1329.194762
13.101651,1001,1334.389309
12.723522,1001,1338.694376
0.193419,63,1339.116366
0.451529,68,1339.558587
-0.060892,32,1339.852938
0.329069,62,1340.271492
12.482537,1001,1344.581743
12.430324,1001,1348.881418
13.26383,1001,1354.10354
12.764341,1001,1358.411791
0.041041,170,1359.280475
13.188637,1001,1363.577291
12.238385,1001,1367.85331
13.200089,1001,1372.982446
12.886378,1001,1377.283862
11.659845,1001,1381.716573
13.206607,1001,1386.021913
12.630799,1001,1391.18928
12.867092,1001,1395.533441
12.977541,1001,1399.823315
12.771211,1001,1404.122146
0.268125,69,1404.570609
12.79706,1001,1409.828437
12.735975,1001,1414.109889
12.957816,1001,1418.414731
12.819817,1001,1422.70042
13.268394,1001,1427.843359
13.088315,1001,1432.147425
13.226402,1001,1436.438148
-0.353698,171,1437.310561
0.233096,56,1437.704084
13.157791,1001,1441.980148
12.785363,1001,1447.144215
12.63409,1001,1451.457312
12.788838,1001,1456.081265
11.407658,1001,1460.413106
12.527716,1001,1465.614789
12.812173,1001,1469.90302
13.234964,1001,1474.198721
13.13231,1001,1478.493193
12.498165,1001,1482.79182
12.632159,1001,1487.978965
12.661603,1001,1492.276538
0.197409,57,1492.677644
12.820874,1001,1496.984137
13.008587,1001,1501.323613
13.309601,1001,1506.523177
13.147117,1001,1510.814098
13.351424,1001,1515.136635
13.120104,1001,1519.945406
0.391762,112,1520.585284
12.237036,1001,1525.820182
12.711752,1001,1530.128971
13.241269,1001,1534.425897
13.157629,1001,1538.723462
13.380352,1001,1543.896931
13.330086,1001,1548.190686
13.227481,1001,1552.480591
0.164488,62,1552.902656
12.986626,1001,1557.205515
13.195242,1001,1562.390669
12.863813,1001,1566.685803
13.402972,1001,1571.016259
13.249557,1001,1575.33176
13.205801,1001,1580.549971
11.747913,1001,1584.869113
13.014784,1001,1589.228773
13.228171,1001,1593.517123
0.219189,68,1593.965563
12.74593,1001,1599.195347
13.542635,1001,1603.498413
12.926641,1001,1607.769919
12.16972,1001,1612.054217
13.268959,1001,1617.219677
13.234831,1001,1621.516293
13.273912,1001,1625.817114
13.313088,1001,1630.123696
12.936969,1001,1635.30531
13.327091,1001,1639.605571
13.333499,1001,1643.908655
13.256892,1001,1648.220856
0.178032,58,1648.625504
2.051098,873,1653.367044
0.072323,47,1653.740206
12.234562,1001,1658.037806
11.462307,1001,1662.34826
13.271816,1001,1666.637878
12.953471,1001,1671.774457
13.084972,1001,1676.086803
0.381175,128,1676.783314
0.279751,70,1677.238176
13.166842,1001,1681.523516
12.989614,1001,1685.826336
13.520763,1001,1690.990516
12.88101,1001,1695.297684
13.473134,1001,1699.592908
12.622044,1001,1703.890414
12.558332,1001,1709.128334
13.234417,1001,1713.434857
13.122174,1001,1717.750152
13.124398,1001,1722.059921
13.057971,1001,1727.265171
13.194861,1001,1731.578197
13.105116,1001,1735.873931
13.464673,1001,1740.168164
13.188729,1001,1745.348185
0.135156,71,1745.8084
0.189423,51,1746.187033
12.775872,1001,1750.473773
0.305471,69,1750.919548
13.349127,1001,1755.223601
0.246325,71,1755.678969
0.218935,103,1756.267181
11.973007,1001,1760.885961
-0.008187,181,1761.800525
0.212207,47,1762.160285
0.277771,54,1762.550079
13.049078,1001,1767.759962
13.248721,1001,1772.069858
13.593853,1001,1776.381273
12.929827,1001,1780.683052
8.581383,1001,1785.833817
13.169004,1001,1790.148404
13.32121,1001,1794.452389
0.172418,72,1794.914117
12.416027,1001,1799.205861
12.581555,1001,1804.369443
13.578104,1001,1808.651716
13.074057,1001,1812.946456
13.402117,1001,1817.261499
12.813897,1001,1822.479789
13.432485,1001,1826.776261
0.242921,68,1827.223294
0.526381,212,1828.265818
13.248709,1001,1832.575759
13.3252,1001,1836.870164
13.170609,1001,1842.095407
12.471469,1001,1846.410606
12.936374,1001,1850.722137
11.550275,1001,1855.005236
13.490836,1001,1860.1872
12.912198,1001,1864.486956
12.905218,1001,1868.801594
0.160768,151,1869.59613
13.031771,1001,1873.894489
13.143265,1001,1879.050788
13.364837,1001,1883.343695
13.459414,1001,1887.654095
13.522459,1001,1891.973438
13.313062,1001,1897.212636
13.260225,1001,1901.518389
13.299497,1001,1905.811674
13.242392,1001,1910.101086
12.418068,1001,1915.323368
13.42418,1001,1919.648741
13.472615,1001,1923.978757
0.167823,64,1924.407079
12.957106,1001,1928.720079
13.307545,1001,1933.889789
13.183514,1001,1938.186426
12.812636,1001,1942.476604
11.98453,1001,1946.782278
13.546814,1001,1952.013402
13.37041,1001,1956.300704
0.31491,74,1956.784399
12.818588,1001,1961.098219
13.409772,1001,1965.402827
13.352048,1001,1970.951347
13.277847,1001,1975.268732
13.241217,1001,1979.819317
13.363282,1001,1984.113197
13.407703,1001,1989.335853
0.15225,59,1989.743429
11.927223,1001,1994.039662
13.376626,1001,1998.345384
13.023262,1001,2002.637171
13.281122,1001,2007.844495
13.41574,1001,2012.156499
13.505753,1001,2016.476885
13.610142,1001,2020.773612
13.588042,1001,2025.950291
13.483813,1001,2030.273536
13.195557,1001,2034.582883
13.633878,1001,2038.883357
13.537956,1001,2044.113415
13.587088,1001,2048.424869
13.268207,1001,2052.713183
13.563822,1001,2057.001351
13.040762,1001,2061.314992
11.797581,1001,2066.503334
13.472043,1001,2070.822547
13.149357,1001,2075.137416
13.301194,1001,2079.445102
13.482686,1001,2084.655606
0.10038,53,2085.051622
0.017644,122,2085.734986
13.417925,1001,2090.04387
11.996461,1001,2094.351438
13.476875,1001,2098.658527
13.511877,1001,2104.420806
13.29826,1001,2108.72214
13.60379,1001,2113.027102
13.217809,1001,2117.337292
0.301787,76,2117.813371
13.056828,1001,2123.049601
13.549497,1001,2127.346449
13.411106,1001,2131.666043
13.525803,1001,2135.969657
13.539854,1001,2141.193452
13.40524,1001,2145.504165
12.31257,1001,2149.81218
13.403419,1001,2154.104698
13.65945,1001,2159.325181
9.778151,1001,2163.633491
13.664155,1001,2167.943543
13.724481,1001,2172.237899
12.850754,1001,2177.444245
0.174932,98,2178.011517
0.056278,36,2178.323925
0.302305,115,2178.95832
13.446894,1001,2183.258003
13.405324,1001,2187.57896
13.596959,1001,2191.892428
11.004005,1001,2197.097338
13.027976,1001,2201.402842
13.626598,1001,2205.701706
13.663899,1001,2209.989888
13.249674,1001,2215.18324
13.448838,1001,2219.496953
13.622054,1001,2223.795547
13.113295,1001,2228.098805
13.628822,1001,2233.291673
13.414228,1001,2237.589058
13.231689,1001,2241.892554
13.431173,1001,2246.19276
13.4763,1001,2251.40967
0.14893,98,2251.97856
0.075107,43,2252.321932
13.506723,1001,2256.677586
13.53232,1001,2261.495153
13.446589,1001,2265.786274
13.301686,1001,2270.967933
13.625548,1001,2275.270462
13.647298,1001,2279.563401
13.498593,1001,2283.870191
13.562229,1001,2289.029126
0.189885,109,2289.642353
0.240083,47,2289.999776
0.368251,83,2290.506452
0.482968,92,2291.05245
13.525246,1001,2295.365699
13.270927,1001,2299.666611
13.494769,1001,2303.975148
13.775528,1001,2309.202988
13.467597,1001,2313.514931
13.394863,1001,2317.806746
13.720844,1001,2322.097716
13.359321,1001,2327.284067
13.580068,1001,2331.585304
13.624907,1001,2335.883342
13.589823,1001,2340.178635
13.69748,1001,2345.398989
13.75077,1001,2349.711992
13.138172,1001,2354.010647
13.855073,1001,2358.308316
13.388915,1001,2363.503472
13.19415,1001,2367.818772
0.2208,181,2368.727873
11.451487,1001,2373.020075
13.635134,1001,2377.340497
13.790679,1001,2382.538993
13.281832,1001,2386.837851
13.749575,1001,2391.135568
13.272418,1001,2395.479656
13.750128,1001,2400.658567
13.577756,1001,2404.961409
13.764382,1001,2409.267067
13.576272,1001,2413.556579
13.261951,1001,2418.769717
12.853748,1001,2423.075249
13.588481,1001,2427.379209
0.128668,69,2427.827721
0.264836,64,2428.257421
11.425157,1001,2432.555129
13.73205,1001,2438.302952
13.546055,1001,2442.656578
13.137372,1001,2446.991632
13.854886,1001,2451.283466
13.680869,1001,2456.488685
13.470688,1001,2460.79724
13.795898,1001,2465.104802
13.787177,1001,2469.415604
13.505288,1001,2474.585327
13.122421,1001,2478.879707
13.381247,1001,2483.180417
13.528221,1001,2487.484437
13.824942,1001,2492.680831
13.548423,1001,2496.991675
13.749371,1001,2501.305906
13.68105,1001,2505.610633
13.845127,1001,2510.809053
11.191186,1001,2515.113424
13.689458,1001,2519.435556
13.400167,1001,2523.734975
12.583688,1001,2528.364572
13.731065,1001,2533.544057
13.775018,1001,2537.856918
13.443113,1001,2542.150309
13.29441,1001,2546.464724
13.408396,1001,2551.664108
13.686496,1001,2555.967522
13.722428,1001,2560.270279
13.209711,1001,2564.552999
13.5999,1001,2570.065379
13.690948,1001,2574.369008
13.531079,1001,2578.667571
13.518823,1001,2582.984537
13.155942,1001,2588.216653
13.448647,1001,2592.531751
13.692939,1001,2596.823068
13.323211,1001,2601.123989
13.645733,1001,2606.340512
13.569774,1001,2610.633637
13.525837,1001,2614.931167
12.078724,1001,2619.237936
13.746914,1001,2624.445235
13.58066,1001,2628.761379
0.227818,73,2629.224557
0.098484,51,2629.597656
13.787733,1001,2633.89965
13.673038,1001,2638.211543
13.505637,1001,2643.433353
13.816379,1001,2647.740984
13.737623,1001,2652.072443
12.467403,1001,2657.977173
0.146093,68,2658.429591
13.449079,1001,2663.663874
13.579964,1001,2668.069938
13.675612,1001,2672.410713
13.101037,1001,2676.724837
13.578913,1001,2682.536525
0.143391,71,2683.092661
12.514922,1001,2687.466013
13.632539,1001,2691.766325
12.745777,1001,2696.066153
13.469778,1001,2701.257755
0.723037,153,2702.055116
13.691249,1001,2706.336233
13.511287,1001,2710.629043
13.628941,1001,2714.958253
13.768513,1001,2720.152322
13.853976,1001,2724.4546
13.405577,1001,2728.77706
13.674198,1001,2733.081951
13.709609,1001,2738.3463
13.794839,1001,2742.919505
13.781879,1001,2747.218611
13.862142,1001,2751.511608
13.805739,1001,2756.735805
13.433911,1001,2761.015853
13.955504,1001,2765.318364
13.726803,1001,2769.622326
13.524309,1001,2774.850968
13.711089,1001,2779.147792
13.835961,1001,2783.453599
13.706555,1001,2787.762792
13.583189,1001,2792.979877
13.144059,1001,2797.295621
13.632044,1001,2801.608646
13.743418,1001,2805.95061
13.72695,1001,2810.278598
13.947289,1001,2815.490701
13.630939,1001,2820.194052
13.390094,1001,2824.51098
13.78889,1001,2828.82185
13.880764,1001,2834.03393
13.8987,1001,2838.343029
13.596403,1001,2842.636636
13.820559,1001,2846.942365
13.619549,1001,2852.139244
13.898441,1001,2856.450032
13.764311,1001,2860.750896
13.815075,1001,2865.06038
13.345178,1001,2870.280491
13.88496,1001,2874.57866
13.188784,1001,2878.871375
0.198566,78,2879.36411
0.836754,152,2880.155404
0.246839,110,2880.788972
13.432807,1001,2885.094252
13.810252,1001,2890.320404
13.879668,1001,2894.627361
13.798988,1001,2898.9274
13.587501,1001,2903.2368
13.53379,1001,2908.465819
13.755262,1001,2912.778274
13.288396,1001,2917.085715
13.026835,1001,2921.39454
13.875929,1001,2926.659292
0.264829,68,2927.106451
0.220345,46,2927.459931
12.799303,1001,2931.751417
13.837544,1001,2936.047351
13.703644,1001,2940.3555
10.672649,1001,2945.597735
13.828455,1001,2949.888734
13.651905,1001,2954.200727
13.285973,1001,2958.500674
13.710483,1001,2963.713263
13.063563,1001,2968.01236
13.414185,1001,2972.322638
13.828401,1001,2976.650885
13.728755,1001,2981.890948
13.69474,1001,2986.259882
13.5973,1001,2990.581027
13.477863,1001,2994.875457
13.975113,1001,3000.484124
13.273269,1001,3004.813944
13.690787,1001,3009.12383
13.766386,1001,3013.437186
13.748157,1001,3018.602238
13.721955,1001,3022.910812
13.907345,1001,3027.233335
1.708243,438,3029.197599
0.201159,71,3029.657196
0.094128,43,3029.997367
12.812882,1001,3034.291768
13.572331,1001,3039.468294
10.782028,1001,3043.773507
13.724264,1001,3048.073734
13.680247,1001,3052.378146
13.864587,1001,3057.565343
13.256074,1001,3061.866987
13.76039,1001,3066.172399
13.611361,1001,3070.507885
13.820502,1001,3075.668171
0.965016,163,3076.508042
0.284326,80,3077.001758
-0.024622,74,3077.472949
13.693155,1001,3081.770859
13.890066,1001,3086.058693
13.886815,1001,3090.347626
13.828256,1001,3095.50255
13.873554,1001,3099.812256
13.792767,1001,3104.118902
13.9799,1001,3108.419338
13.907078,1001,3113.609735
13.94854,1001,3117.902739
13.663553,1001,3122.207214
13.94736,1001,3126.509599
13.417676,1001,3131.729408
13.814344,1001,3136.041226
13.726026,1001,3140.342333
13.915292,1001,3144.649508
13.48398,1001,3149.840363
13.933746,1001,3154.146683
13.80067,1001,3158.462165
13.954414,1001,3162.773795
13.80243,1001,3167.999635
13.614978,1001,3172.299214
11.629981,1001,3176.618205
12.714091,1001,3180.925151
13.484124,1001,3186.126194
13.889256,1001,3190.435935
13.915246,1001,3194.734389
13.936756,1001,3199.032569
13.871281,1001,3204.663879
13.694267,1001,3208.96505
13.692066,1001,3213.280307
13.965616,1001,3217.57989
13.45109,1001,3222.779537
13.250436,1001,3227.07885
13.79494,1001,3231.383781
13.774359,1001,3235.690935
13.827833,1001,3240.863065
13.985302,1001,3245.155028
13.617785,1001,3249.430599
13.898591,1001,3253.721504
13.894707,1001,3258.937378
13.733436,1001,3263.243306
14.048916,1001,3267.547512
13.965468,1001,3271.838824
13.819649,1001,3277.029327
13.909459,1001,3281.323789
13.886111,1001,3285.624506
13.788727,1001,3289.932549
0.376399,154,3290.731822
13.889838,1001,3295.896834
13.930713,1001,3300.207915
13.400461,1001,3304.505229
13.827716,1001,3308.803515
0.789358,241,3309.965097
13.80463,1001,3315.179906
13.941647,1001,3319.501799
12.74171,1001,3323.811099
13.765884,1001,3328.094978
13.562899,1001,3333.301114
13.860659,1001,3337.612454
13.994436,1001,3341.921134
13.613875,1001,3346.229193
13.819651,1001,3351.414157
13.903976,1001,3355.701737
13.815188,1001,3360.005912
13.79954,1001,3364.300871
13.970311,1001,3368.606235
13.926634,1001,3373.77764
13.00201,1001,3378.087094
13.665243,1001,3382.378407
13.963515,1001,3386.677477
14.060889,1001,3391.900093
13.719656,1001,3396.208474
14.020507,1001,3400.508058
13.939487,1001,3404.813798
13.768884,1001,3410.023389
13.926219,1001,3414.313916
13.938146,1001,3418.607298
13.931178,1001,3422.915328
13.621388,1001,3428.13008
12.966289,1001,3432.417163
13.957538,1001,3436.715712
13.780646,1001,3441.01862
13.798568,1001,3446.227619
13.877344,1001,3450.548917
13.954043,1001,3454.865572
14.021621,1001,3459.17228
13.906791,1001,3464.370871
13.409012,1001,3468.679875
13.808883,1001,3472.973749
13.611943,1001,3477.288177
13.838517,1001,3482.506734
13.512181,1001,3486.796871
13.635836,1001,3491.080644
13.915958,1001,3495.396981
13.816328,1001,3500.610381
13.792705,1001,3504.920655
13.964557,1001,3509.220104
13.775221,1001,3513.519055
13.960842,1001,3518.696777
13.871184,1001,3523.007601
0.262641,145,3523.780845
13.752432,1001,3528.104315
14.058625,1001,3532.415691
13.687216,1001,3537.615765
13.940636,1001,3542.33732
13.796635,1001,3546.633916
13.971845,1001,3550.937036
13.927703,1001,3556.119836
13.300886,1001,3560.418353
13.946395,1001,3564.716634
13.865471,1001,3569.014116
14.082393,1001,3574.195351
14.030811,1001,3578.511264
13.85396,1001,3582.824794
13.865784,1001,3587.127379
14.046542,1001,3591.43887
13.714325,1001,3596.631425
13.75232,1001,3600.929371
13.88917,1001,3605.248765
11.899685,1001,3609.560762
13.89454,1001,3614.772086
13.963944,1001,3619.068642
13.91436,1001,3623.373553
13.914128,1001,3627.675376
13.887441,1001,3632.89248
13.357274,1001,3637.225674
13.914199,1001,3641.525748
14.031686,1001,3645.829371
13.992409,1001,3651.039603
13.915388,1001,3655.354401
13.770016,1001,3659.681348
13.959127,1001,3664.018266
14.027092,1001,3669.417274
13.95486,1001,3673.718771
13.727534,1001,3678.024857
14.021293,1001,3682.333115
13.981675,1001,3687.542578
13.945489,1001,3691.844049
13.836215,1001,3696.153897
13.889698,1001,3700.453394
13.862045,1001,3705.615092
13.671037,1001,3709.90572
13.877633,1001,3714.302141
13.744266,1001,3718.657944
14.07499,1001,3723.860732
13.998645,1001,3728.15261
13.912075,1001,3732.452409
14.020751,1001,3736.769124
13.959236,1001,3741.983201
13.862453,1001,3746.321278
13.87774,1001,3750.632221
13.717554,1001,3754.933068
13.917066,1001,3760.144991
13.988406,1001,3764.495259
13.97881,1001,3768.860796
13.983825,1001,3773.157905
13.747967,1001,3778.316385
13.655359,1001,3783.053991
13.922488,1001,3787.383024
13.91706,1001,3791.700867
14.024842,1001,3796.005264
13.971594,1001,3801.207384
13.210062,1001,3805.513649
13.965983,1001,3809.806366
13.24916,1001,3814.094691
13.783055,1001,3819.365792
14.000791,1001,3823.670964
14.02111,1001,3828.006805
14.145573,1001,3832.324692
14.032555,1001,3837.503939
13.683087,1001,3841.795386
13.59884,1001,3846.096975
13.946971,1001,3850.413884
13.898016,1001,3855.633932
13.979427,1001,3859.949683
13.904515,1001,3864.246064
13.763474,1001,3868.531426
13.902813,1001,3873.716092
13.69149,1001,3878.019234
13.906177,1001,3882.329718
14.001781,1001,3886.639473
13.599263,1001,3891.854319
14.103405,1001,3896.156809
